,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
71217,1.2376637831198804e+18,351.38660013711,-0.739873509913798,20.58048,20.44359,20.18147,20.20352,20.18426,4263,301,2,58,1.0307646217677724e+19,QSO,1.154936,9155,58043,118
34958,1.237679998234068e+18,340.437886685645,-1.79996080446787,23.95503,24.44694,22.53944,21.33697,19.98894,8038,301,5,89,1.0302074717381876e+19,GALAXY,0.8175306,9150,58043,329
76771,1.237678617938888e+18,323.912690074982,1.20588435651937,26.7856,22.80841,22.25649,20.91692,19.92155,7717,301,2,88,1.031670701812432e+19,GALAXY,0.7701967,9163,58043,313
61348,1.237679322862781e+18,38.2457297076747,-4.47977496436862,23.02545,22.42909,21.63512,20.88041,20.62373,7881,301,3,277,1.0492288579719682e+19,GALAXY,0.7035329,9319,58043,99
2937,1.237663458853389e+18,324.37006497211,0.944689356681435,24.01639,22.91194,21.92953,20.66899,19.94918,4187,301,6,112,1.0316682279112692e+19,GALAXY,0.7259385,9163,58043,223
36056,1.237656906346726e+18,340.868778734605,-0.845750200275813,25.29871,22.80663,22.19319,22.0641,22.09744,2662,301,1,155,1.0302049153736528e+19,QSO,2.997177,9150,58043,236
20807,1.237678617938954e+18,324.036828125166,1.05420988258045,24.80675,24.05857,22.50991,21.01179,19.78243,7717,301,2,89,1.0316705368856875e+19,GALAXY,0.690564,9163,58043,307
63881,1.2376571909006953e+18,349.647620848602,-0.171161277210062,24.54122,24.75902,23.35447,20.6632,18.81916,2728,301,3,344,1.0307758092985848e+19,STAR,2.244912e-05,9155,58043,525
88608,1.2376786179395425e+18,325.298202665855,1.1375571600152,19.62751,19.27454,18.70303,18.63308,18.67644,7717,301,2,98,1.0316640772548743e+19,QSO,1.326102,9163,58043,72
87806,1.2376786179391496e+18,324.519376011228,1.18815246111974,21.81566,21.46446,21.3786,21.42118,21.16619,7717,301,2,92,1.0316672108630137e+19,STAR,-0.0002371779,9163,58043,186
37802,1.2376634792622172e+18,341.103685365167,0.0320500824956508,26.67826,24.5334,22.01525,20.73459,19.87836,4192,301,4,230,1.0302223151451623e+19,GALAXY,0.652125,9150,58043,869
788,1.2376634787247567e+18,339.773912446339,-0.379776613349852,24.87718,23.058,22.22028,21.1415,19.95624,4192,301,3,221,1.030214178759117e+19,QSO,1.018138,9150,58043,573
41513,1.237663479261955e+18,340.566864132236,0.0903273874351441,22.32915,22.98938,21.85756,20.59529,19.70114,4192,301,4,226,1.0302192365126e+19,GALAXY,0.769887,9150,58043,757
60408,1.2376793228624532e+18,37.5297156161865,-4.43255673646158,24.91814,22.16315,21.45009,20.82489,20.60129,7881,301,3,272,1.04923328350627e+19,GALAXY,0.6649171,9319,58043,260
79559,1.2376634787255424e+18,341.548848965483,-0.247672884696118,21.32734,21.04142,20.79715,20.54294,20.62663,4192,301,3,233,1.0302243217538832e+19,QSO,1.532022,9150,58043,942
46320,1.2376788879886912e+18,36.4133731234968,-3.36206131377295,25.98651,23.26208,23.40236,22.32248,21.84703,7780,301,1,145,1.0492433715254548e+19,GALAXY,0.9480103,9319,58043,627
9809,1.2376785964645747e+18,325.114669203969,1.36105400586921,21.34739,20.91992,20.86308,20.58972,20.7486,7712,301,2,96,1.0316647369618512e+19,QSO,1.696445,9163,58043,96
39779,1.2376786174021478e+18,324.159806876592,0.834817463215158,23.32608,21.86419,21.27422,20.96897,20.5379,7717,301,1,90,1.0316702894955717e+19,QSO,2.329271,9163,58043,298
17875,1.237678597538317e+18,324.995322428533,2.27970621364251,21.71974,21.48303,21.01538,21.03214,21.6456,7712,301,4,96,1.0316869745845228e+19,GALAXY,0.249212,9163,58043,905
52979,1.2376785975380552e+18,324.491307934723,2.16074931424816,22.06184,20.81943,19.75732,19.28303,19.14013,7712,301,4,92,1.0316839509275464e+19,GALAXY,0.1819497,9163,58043,795
88201,1.2376792552101647e+18,38.6079493776862,-3.52661016933168,24.63586,22.98591,22.8729,21.55898,21.56234,7865,301,5,172,1.049252167618477e+19,GALAXY,0.7682124,9319,58043,947
68709,1.2376792552098373e+18,37.8617690187496,-3.56867760199361,22.39387,22.47739,21.82834,21.19378,21.66825,7865,301,5,167,1.049250545838826e+19,GALAXY,0.8895003,9319,58043,888
30993,1.2376786179389532e+18,324.013205832566,1.19184405329446,22.3999,22.30476,21.8111,21.46958,21.36375,7717,301,2,89,1.0316705093979e+19,GALAXY,0.720858,9163,58043,306
79350,1.23766347872528e+18,341.002488688327,-0.331753081609306,21.5318,20.66298,20.3982,20.22842,19.99458,4192,301,3,229,1.0302219852916742e+19,QSO,2.193009,9150,58043,857
64591,1.2376792552093783e+18,36.7290840044283,-3.58432206308924,25.95969,22.65095,21.75093,20.88427,20.6146,7865,301,5,160,1.0492457629632453e+19,GALAXY,0.7619871,9319,58043,714
46063,1.2376785980747945e+18,324.062689934311,2.72727317134375,21.40476,21.12878,21.12048,20.81689,20.97213,7712,301,5,90,1.0316814495385932e+19,QSO,1.708997,9163,58043,704
12401,1.2376785964641815e+18,324.1328358096,1.33013980243235,20.26866,20.10304,19.94849,19.76422,19.66154,7712,301,2,90,1.0316696572763857e+19,QSO,1.510097,9163,58043,275
61279,1.237679255209509e+18,37.0704192841322,-3.54199016105982,22.54655,22.22466,21.70891,21.3331,20.86966,7865,301,5,162,1.0492460378411522e+19,GALAXY,0.9051946,9319,58043,724
79314,1.2376637831196183e+18,350.74424737187,-0.632132861699992,21.96251,21.9449,21.43921,21.23038,21.12172,4263,301,2,54,1.030782818685212e+19,QSO,1.140433,9155,58043,780
45098,1.2376785980751224e+18,324.826994534234,2.64367563525695,22.2074,22.59039,22.10266,22.05024,21.31364,7712,301,5,95,1.0316859300484764e+19,QSO,0.9122155,9163,58043,867
9924,1.237678597538054e+18,324.485349544768,2.18151025543871,18.52436,17.55066,17.13126,16.98332,16.92586,7712,301,4,92,1.031683923439756e+19,STAR,-0.0002593251,9163,58043,794
65304,1.2376788799631532e+18,37.2587037021588,-2.58818340056957,22.81015,22.83892,22.433,21.81157,21.4021,7778,301,2,565,1.0492416123068504e+19,GALAXY,0.8928461,9319,58043,563
78839,1.2376637831199465e+18,351.508479992897,-0.828238841813274,25.36088,22.73931,21.3451,20.3404,19.4337,4263,301,2,59,1.0307634397927723e+19,GALAXY,0.6377665,9155,58043,75
79971,1.237679998238524e+18,350.625895083708,-1.8035056138827,22.76291,23.52315,21.52765,20.43867,19.78194,8038,301,5,157,1.030768167692772e+19,GALAXY,0.5767053,9155,58043,247
88001,1.2376792552092475e+18,36.4878797916529,-3.60473138564298,23.47434,22.84417,22.26344,21.55726,20.83414,7865,301,5,158,1.049243261574292e+19,QSO,0.6855502,9319,58043,623
77758,1.2376637831194222e+18,350.386357297354,-0.750608110352529,23.0722,21.17981,20.52685,20.40714,20.02031,4263,301,2,51,1.0307794376869566e+19,QSO,2.646363,9155,58043,657
85053,1.2376571909010885e+18,350.514330245056,-0.199615395906401,23.32267,21.84151,21.69245,21.68511,21.08862,2728,301,3,350,1.0307801798573052e+19,STAR,8.669104e-05,9155,58043,684
41555,1.2376634792622822e+18,341.257949308325,0.0464857337606891,23.04436,21.56871,21.08251,20.82855,20.52234,4192,301,4,231,1.030223524607953e+19,STAR,-0.0002388975,9150,58043,913
78695,1.23766347872528e+18,340.948697197415,-0.332341052960393,22.50598,22.4546,22.19961,21.97944,22.57174,4192,301,3,229,1.0302206658777209e+19,QSO,1.785721,9150,58043,809
48846,1.237678617401952e+18,323.769762835315,0.699462713630309,23.25766,22.20472,21.84525,20.6972,19.95426,7717,301,1,87,1.0316723510798735e+19,GALAXY,0.853505,9163,58043,373
60479,1.23767932286206e+18,36.6470284238828,-4.54145558009073,22.50594,21.88988,21.1492,20.54006,19.95382,7881,301,3,266,1.0492373791870837e+19,GALAXY,0.4365892,9319,58043,409
44566,1.2376634792619548e+18,340.636415762845,0.206781731649505,22.48322,22.24365,21.65047,21.56478,20.87878,4192,301,4,226,1.030219209024814e+19,QSO,0.9137844,9150,58043,756
61098,1.2376793228624532e+18,37.5731331164925,-4.60148926238203,22.36342,22.75465,22.24936,21.46029,22.63921,7881,301,3,272,1.0492318266533632e+19,GALAXY,0.7122424,9319,58043,207
94623,1.2376792541360955e+18,37.8271304458008,-4.29931980247714,22.98363,23.79601,22.26351,21.77957,22.04458,7865,301,3,167,1.0492301498981308e+19,GALAXY,0.8803521,9319,58043,146
43923,1.2376634792620856e+18,340.915268932636,0.0125483060511657,21.65278,21.16391,20.94569,20.84503,20.41455,4192,301,4,228,1.0302199786829535e+19,QSO,2.166481,9150,58043,784
8105,1.2376799982336092e+18,339.483922059533,-1.64639569695145,23.96083,22.96254,21.76707,20.69744,20.00106,8038,301,5,82,1.0302108802242337e+19,GALAXY,0.7746814,9150,58043,453
61285,1.2376793228625183e+18,37.6863864449174,-4.50684158095402,22.14,22.07866,21.31601,20.57645,20.48865,7881,301,3,273,1.0492321839946422e+19,GALAXY,0.7128178,9319,58043,220
36677,1.2376569063463987e+18,340.199011081698,-1.03273202247444,24.74791,23.38172,21.89289,20.56961,19.858,2662,301,1,150,1.0302091210056292e+19,GALAXY,0.7208268,9150,58043,389
68534,1.23767925521023e+18,38.7442256601415,-3.46639765359574,23.12786,22.74812,22.13486,21.56924,21.16407,7865,301,5,173,1.0492523325452212e+19,GALAXY,0.7496575,9319,58043,953
84423,1.2376637831200773e+18,351.787305555334,-0.631284608644397,21.90829,21.97066,21.92879,21.4262,21.67976,4263,301,2,61,1.0307882887555602e+19,QSO,1.812636,9155,58043,979
65783,1.237679255209575e+18,37.2380272488564,-3.60086211327222,22.67181,22.01034,21.64084,21.0292,20.80676,7865,301,5,163,1.049247852035338e+19,GALAXY,0.8442491,9319,58043,790
51999,1.2376785980748595e+18,324.2591457266,2.627141472718,18.73691,17.71581,17.35007,17.1951,17.12573,7712,301,5,91,1.031682659001384e+19,STAR,3.825104e-05,9163,58043,748
17159,1.2376786184895206e+18,355.307496911584,2.13054085268818,24.2332,22.12302,21.45438,21.33943,21.31906,7717,301,3,298,1.033260293262176e+19,GALAXY,1.214464,9177,58044,798
81301,1.237663463146e+18,355.012642819829,1.07693057347549,22.79812,22.52144,21.71057,21.48061,21.03264,4188,301,6,76,1.0332469616836893e+19,QSO,1.217175,9177,58044,313
63500,1.237680327341967e+18,348.223600871975,30.5589350320658,23.72951,23.56975,22.35725,21.22124,19.97224,8115,301,2,181,8.748417508351172e+18,GALAXY,0.8296372,7770,58044,637
38334,1.2376794334503905e+18,12.9363365482809,-3.69498598660543,22.9901,22.69906,22.09585,21.50255,20.58689,7907,301,1,158,1.0513867045187375e+19,GALAXY,0.931671,9338,58044,777
9363,1.2376634626088635e+18,354.37879938768,0.658864601276388,22.20613,21.47264,20.9359,20.8716,20.19895,4188,301,5,72,1.033250672535433e+19,GALAXY,0.1408435,9177,58044,448
32053,1.2376786184896512e+18,355.536071397592,2.15208682527189,19.91886,19.73633,19.51033,19.22589,19.17394,7717,301,3,300,1.0332613927738e+19,QSO,1.575984,9177,58044,838
26639,1.2376785964778127e+18,355.299786903684,1.92066042020094,21.99962,22.40388,21.90638,21.94586,21.82632,7712,301,2,298,1.0332596060674089e+19,QSO,1.085704,9177,58044,773
89929,1.2376803273419668e+18,348.259758299028,30.6371291156353,25.63603,22.18945,21.45761,21.36393,20.83637,8115,301,2,181,8.748415859083728e+18,STAR,-0.0007451861,7770,58044,631
38763,1.2376794334499315e+18,11.9662296570375,-3.67933162835155,22.83581,23.27967,21.80661,21.45508,21.15517,7907,301,1,151,1.0513819216431569e+19,GALAXY,0.0,9338,58044,603
35428,1.2376794334503247e+18,12.8310129481533,-3.56399476639264,23.73895,22.11839,21.60076,20.95722,20.7304,7907,301,1,157,1.0513856324949e+19,GALAXY,0.9642634,9338,58044,738
99767,1.2376794339873265e+18,13.0607159216568,-3.20353927064664,23.63581,22.41118,21.69165,21.37523,22.948,7907,301,2,159,1.0513873092501328e+19,GALAXY,1.019857,9338,58044,799
81606,1.2376794345238694e+18,12.3173726348092,-2.78539306835809,23.34342,22.43078,22.17708,21.77524,21.54782,7907,301,3,154,1.0513824164233892e+19,GALAXY,1.161401,9338,58044,621
90409,1.237656909037372e+18,355.317310344902,1.08367563890551,23.95152,23.81099,22.55265,22.94361,22.45769,2662,301,6,251,1.0332456972453171e+19,QSO,1.349918,9177,58044,267
64020,1.2376803278788375e+18,348.163649913644,31.0888726364919,24.70254,24.66041,21.81008,20.67804,19.78566,8115,301,3,181,8.748414759572101e+18,GALAXY,0.6828046,7770,58044,627
90553,1.237656909037831e+18,356.30796686374,1.05309099140011,23.58412,21.32781,21.08185,21.03352,21.31747,2662,301,6,258,1.0332393200778762e+19,QSO,3.118125,9177,58044,35
81580,1.237679434523739e+18,12.094407936862,-2.70245663303134,23.65607,22.82023,22.09236,21.41813,20.83893,7907,301,3,152,1.0513813993751337e+19,GALAXY,0.74251,9338,58044,584
63319,1.2376792551996134e+18,14.4196085838336,-4.20805734794523,22.50042,22.109,21.31636,20.85601,21.29357,7865,301,5,11,1.0513654289687402e+19,GALAXY,0.8801693,9338,58044,3
70189,1.2376794334502587e+18,12.5983332768308,-3.65300305131608,22.8426,22.25071,21.85383,21.18218,20.57391,7907,301,1,156,1.0513832960326916e+19,QSO,0.6601806,9338,58044,653
34334,1.237680327342098e+18,348.577388286117,30.5835480305867,26.12649,24.4421,22.59461,20.90797,19.94414,8115,301,2,183,8.748435100537214e+18,GALAXY,0.7937121,7770,58044,701
6165,1.237678617415713e+18,355.116002284472,1.29426362993867,22.22948,22.23781,21.72729,21.6903,21.36674,7717,301,1,297,1.0332470991226427e+19,QSO,1.221857,9177,58044,318
66616,1.2376803273426217e+18,349.875319995026,30.9495701996357,22.41324,21.18813,20.39528,19.82888,19.6772,8115,301,2,191,8.748492000263952e+18,QSO,4.52965,7770,58044,908
17656,1.237663462608798e+18,354.227837665513,0.768312180481091,21.10172,20.76809,20.41996,20.33622,20.15458,4188,301,5,71,1.0332511948034562e+19,QSO,1.010811,9177,58044,467
11160,1.2376785964781404e+18,356.130848953138,1.96611468726687,18.61111,17.72275,17.42807,17.32525,17.30806,7712,301,2,303,1.0332639216505475e+19,STAR,-0.000401905,9177,58044,930
69384,1.2376794334502584e+18,12.6125274236441,-3.70464131427204,19.27993,19.13455,18.96393,18.9979,18.94599,7907,301,1,156,1.0513845604710636e+19,QSO,0.9368958,9338,58044,699
98625,1.2376794339877197e+18,13.9624701106909,-3.27783544858972,22.85839,22.09746,21.50583,20.89058,20.43799,7907,301,2,165,1.051390910150714e+19,GALAXY,0.9758971,9338,58044,930
33677,1.237679433450587e+18,13.4374986198699,-3.60643096305293,23.49058,23.33836,21.8513,21.10387,21.40429,7907,301,1,161,1.051388848566412e+19,GALAXY,0.8545436,9338,58044,855
33905,1.2376794334507832e+18,13.81725644814,-3.6503664152699,23.18846,22.98734,22.30411,21.6073,21.48893,7907,301,1,164,1.0513909651263e+19,GALAXY,0.9315285,9338,58044,932
23182,1.2376786174153196e+18,354.321092522914,1.21887897076549,24.63466,21.62017,21.52542,20.62241,21.35367,7717,301,1,291,1.0332514696813631e+19,STAR,-0.0002239347,9177,58044,477
92888,1.2376805297426924e+18,349.715545401772,28.9584112943784,25.253,24.23628,22.57835,21.5363,19.46729,8162,301,3,187,8.748272922572118e+18,STAR,-5.562326e-05,7770,58044,111
30839,1.2376634626087982e+18,354.149072432256,0.641839218275186,23.27384,22.89132,21.52078,20.36515,19.68492,4188,301,5,71,1.0332509749011306e+19,GALAXY,0.6627697,9177,58044,459
34421,1.2376794334507182e+18,13.6783217736915,-3.69891894199689,23.84511,23.33004,22.52944,21.75977,21.31288,7907,301,1,163,1.0513898381268769e+19,GALAXY,0.8964079,9338,58044,891
78471,1.2376785964782065e+18,356.284840536925,1.84257750591935,22.31287,21.88437,21.66495,21.59542,22.07701,7712,301,2,304,1.033264966186594e+19,QSO,4.480655,9177,58044,968
72239,1.2376790791315791e+18,12.8940133365242,-4.16770851573327,22.88765,21.67577,21.82951,21.17132,21.87876,7824,301,5,402,1.0513727407210648e+19,GALAXY,1.074813,9338,58044,269
39771,1.237680529742234e+18,348.604326669703,28.7964180164432,21.5894,21.35123,21.30849,21.03385,20.98121,8162,301,3,180,8.748332571077925e+18,QSO,1.911665,7770,58044,328
14598,1.2376786184893893e+18,355.000388562529,2.04567249304652,20.43629,20.26619,20.04957,19.9266,19.88053,7717,301,3,296,1.0332572696052e+19,QSO,1.392406,9177,58044,688
82038,1.2376664084400704e+18,354.662958736902,0.302143224963014,21.32607,21.29364,20.94462,20.95998,21.08178,4874,301,4,385,1.0332494355848516e+19,QSO,1.359667,9177,58044,403
91709,1.2376803273425556e+18,349.75852038331,30.8653991967426,21.62809,21.36662,21.16348,20.97299,20.69924,8115,301,2,190,8.748492550019766e+18,QSO,1.630257,7770,58044,910
99384,1.2376786184892582e+18,354.693727852404,2.21029485703923,22.38449,22.06467,21.99723,21.49527,21.26889,7717,301,3,294,1.0332557852645e+19,QSO,1.793228,9177,58044,634
35771,1.23767943345039e+18,13.0053749438278,-3.6698264532842,23.10214,22.51864,22.75517,21.66558,20.75903,7907,301,1,158,1.0513875566402492e+19,GALAXY,0.9091054,9338,58044,808
52430,1.2376634626087982e+18,354.172762238058,0.635143030656644,22.36302,25.11466,23.64958,21.56833,19.5086,4188,301,5,71,1.0332509199255493e+19,GALAXY,1.042778,9177,58044,457
97797,1.2376794339875886e+18,13.6945018100562,-3.16132951727647,22.92943,22.66485,22.01466,21.33856,21.49774,7907,301,2,163,1.051390635272807e+19,GALAXY,0.7813005,9338,58044,920
90320,1.2376792551996134e+18,14.4008689615491,-4.17282705613814,22.93064,22.28835,22.18694,21.34157,20.95292,7865,301,5,11,1.0513654014809496e+19,GALAXY,0.868854,9338,58044,2
15634,1.2376786174157135e+18,355.178600816421,1.22058081831327,22.82014,21.88338,20.83717,20.65679,20.16571,7717,301,1,297,1.0332460545866e+19,GALAXY,0.3567697,9177,58044,280
35209,1.2376794334503245e+18,12.7705728632518,-3.53128349644699,23.19389,22.57477,21.97452,20.9181,20.62997,7907,301,1,157,1.0513853301292e+19,GALAXY,0.7103335,9338,58044,727
86474,1.237680309614871e+18,350.154057860787,30.5193179485704,22.41918,22.30455,21.88045,21.75975,22.20144,8111,301,1,23,8.748506843670928e+18,QSO,1.021466,7770,58044,962
42493,1.2376805297422996e+18,348.786459104506,28.9387328200954,23.12137,21.28718,20.65256,20.37842,19.97094,8162,301,3,181,8.748321575961646e+18,STAR,-0.0004946977,7770,58044,288
33198,1.237679433450718e+18,13.7495110981792,-3.70570822973035,23.20403,22.94597,22.09162,21.77692,21.97189,7907,301,1,163,1.0513910475896674e+19,GALAXY,0.8982557,9338,58044,935
33197,1.2376794334502587e+18,12.6579660320965,-3.65795688576854,24.59768,22.68698,22.06961,22.00803,21.42264,7907,301,1,156,1.0513844505199e+19,GALAXY,0.8452833,9338,58044,695
94005,1.2376805313531092e+18,349.028119025358,30.2113315978,24.70163,23.9483,21.68237,20.57982,19.90602,8162,301,6,184,8.748464787351165e+18,GALAXY,0.5717164,7770,58044,809
81160,1.237666408440202e+18,354.872366554896,0.28845678191466,23.83756,23.63194,21.81523,20.53004,19.58034,4874,301,4,387,1.0332482810976424e+19,STAR,5.421687e-05,9177,58044,361
10199,1.2376637831268283e+18,7.32008182180842,-0.725096171432277,24.25942,22.68723,22.92883,21.32475,21.28336,4263,301,2,164,1.0588127235910425e+19,GALAXY,0.7286826,9404,58045,598
49301,1.237678598075778e+18,326.400783677414,2.68765541007665,22.18793,21.6235,21.71319,21.65761,21.55742,7712,301,5,105,1.0317951390442609e+19,STAR,0.000400138,9164,58045,744
42706,1.23766347925586e+18,326.614791215584,0.195334167779456,26.54974,22.29626,21.84684,21.824,21.54239,4192,301,4,133,1.031780295637286e+19,QSO,4.884435,9164,58045,204
431,1.2376637825905464e+18,8.63712835287605,-1.12755828661999,24.58678,24.46593,22.82553,21.62336,22.53122,4263,301,1,173,1.058820859977088e+19,QSO,1.396341,9404,58045,894
40370,1.237678881560528e+18,6.92392993478688,-1.86263520733584,22.89571,23.57789,22.13501,21.88633,21.21231,7778,301,5,363,1.0588096724462752e+19,GALAXY,0.6811675,9404,58045,487
6509,1.2376785959279657e+18,325.620147025707,0.962626169754208,22.29366,21.67668,21.48,21.54706,22.46748,7712,301,1,100,1.0317863704390291e+19,GALAXY,0.09559149,9164,58045,425
53869,1.23767859807545e+18,325.660781294385,2.70690664390228,21.61815,21.45084,21.13159,20.89824,21.13285,7712,301,5,100,1.0317907409977496e+19,QSO,1.193494,9164,58045,584
44001,1.2376786190134812e+18,325.787926088243,2.13510904996602,21.16607,20.24475,19.73064,19.32269,19.2336,7717,301,4,101,1.031791345729145e+19,QSO,1.584457,9164,58045,606
2369,1.2376785980755151e+18,325.788352802546,2.57935001323966,22.63746,22.06437,22.00526,21.8906,21.21479,7712,301,5,101,1.031791977948331e+19,QSO,2.042975,9164,58045,629
17234,1.2376637825903496e+18,8.1277648148887,-1.05994921501391,23.18517,22.91646,22.2078,21.35195,20.55765,4263,301,1,170,1.058817533954414e+19,GALAXY,0.8882542,9404,58045,773
4071,1.237678597538383e+18,325.151402585171,2.22806402328378,25.4358,23.51759,22.86939,20.66332,19.27509,7712,301,4,97,1.031788459511122e+19,STAR,-0.0001574765,9164,58045,501
87880,1.2376788810239844e+18,7.62037687259861,-2.28047713750385,21.08767,22.75562,20.74794,27.18834,24.82069,7778,301,4,368,1.0588054393265084e+19,GALAXY,0.7439822,9404,58045,333
59147,1.237678618476938e+18,326.47483051239,1.71451591858322,24.55677,24.6879,22.33577,20.9903,19.93244,7717,301,3,106,1.0317948916541446e+19,GALAXY,0.8546647,9164,58045,735
39237,1.2376785980757115e+18,326.305856921034,2.66700731100897,19.98124,18.2943,18.0749,18.74955,17.14323,7712,301,5,104,1.031794039532633e+19,STAR,-9.908578e-05,9164,58045,704
74987,1.237678596465755e+18,327.743038023268,1.47758343986461,23.09164,22.22212,22.167,21.94154,21.88937,7712,301,2,114,1.0317756776884492e+19,QSO,2.745981,9164,58045,36
2102,1.237678597538449e+18,325.323054450679,2.3365724778384,26.62829,23.79118,22.51077,21.2401,19.97439,7712,301,4,98,1.0317900538029824e+19,GALAXY,0.5328962,9164,58045,559
44140,1.23767861901394e+18,326.868754891926,2.08673112714808,20.50524,20.40612,20.15168,20.10262,20.20348,7717,301,4,108,1.0317978878233303e+19,QSO,1.377763,9164,58045,844
14597,1.237678618477e+18,326.685899133026,1.58604411801494,24.5038,22.74532,21.49451,20.284,19.52192,7717,301,3,107,1.0317972006285627e+19,STAR,-7.848802e-05,9164,58045,819
30922,1.2376786174028685e+18,325.893785801099,0.711033341809212,21.88587,21.811,21.5933,21.72217,21.23778,7717,301,1,101,1.0317847486593784e+19,QSO,1.345634,9164,58045,366
12427,1.2376785964656888e+18,327.646994993077,1.37370003663827,24.58206,23.29251,21.8219,20.63581,19.89141,7712,301,2,113,1.0317766947367e+19,STAR,3.032744e-05,9164,58045,73
78442,1.237678617403328e+18,326.940220644817,0.721064802485852,23.58,24.58974,21.86559,20.7861,19.76007,7717,301,1,108,1.031777849223914e+19,GALAXY,0.8205345,9164,58045,115
19713,1.2376785975385787e+18,325.701127842983,2.1801718282036,26.40409,22.89466,21.95409,20.67513,19.12831,7712,301,4,100,1.0317912082901916e+19,STAR,-5.181538e-05,9164,58045,601
57204,1.237678618477266e+18,327.344480542203,1.76015882305914,25.356,22.37437,21.87085,21.94735,21.87646,7717,301,3,111,1.0318004716756556e+19,QSO,2.99304,9164,58045,938
46763,1.2376785980759089e+18,326.703955640864,2.74429858486803,22.07924,21.73695,21.66167,21.30228,20.52828,7712,301,5,107,1.031797283091935e+19,QSO,1.16957,9164,58045,822
72335,1.237663783127352e+18,8.47486039040536,-0.828218704193999,23.24648,22.26088,21.75206,20.72809,20.39907,4263,301,2,172,1.0588204476602276e+19,GALAXY,0.8004893,9404,58045,879
