,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
96909,1.2376697676205916e+18,7.97492204240285,8.00055991196371,20.88002,20.94922,20.56194,20.44068,20.47014,5656,301,5,68,1.2738521297749e+19,QSO,1.242745,11314,58436,326
63662,1.2376793180187535e+18,7.38550679254223,9.47990282405397,26.19174,23.46734,21.65064,20.35346,19.58255,7880,301,2,91,1.2738587543324613e+19,GALAXY,0.7026652,11314,58436,567
11463,1.2376578791501348e+18,117.02901262642,25.1911983333509,23.08687,22.74096,21.89523,20.72493,19.94784,2888,301,5,53,1.250206939805046e+19,QSO,0.9236148,11104,58436,279
6471,1.2376793174824714e+18,8.62045997907535,8.94810509586428,18.16762,17.19615,16.74721,16.53691,16.47424,7880,301,1,100,1.273847456850486e+19,STAR,-0.0001203588,11314,58436,156
89534,1.2376793174828646e+18,9.55421797725461,8.9612150495595,23.91157,21.75498,20.99937,20.7301,20.53392,7880,301,1,106,1.2738434711208352e+19,QSO,1.149557,11314,58436,11
90624,1.2376577749973084e+18,117.478425105172,26.3576636507233,22.69981,22.34812,22.03204,22.00041,22.37209,2864,301,3,55,1.2502220855777188e+19,QSO,2.12005,11104,58436,830
72389,1.237669766550717e+18,16.8421260156222,7.00395234427578,21.59264,21.67547,21.20473,21.3347,21.14224,5656,301,3,127,1.2466060392240796e+19,QSO,1.168787,11072,58436,351
83659,1.237669767624852e+18,17.7036008699295,7.74087526622744,24.91685,22.78943,21.62976,20.37381,19.66867,5656,301,5,133,1.2466195357293107e+19,STAR,0.0002145374,11072,58436,842
72560,1.2376697665504543e+18,16.2674280697216,7.0466401400575,21.94756,21.86796,21.37601,21.4194,21.11898,5656,301,3,123,1.2466095851490791e+19,QSO,1.356472,11072,58436,480
98641,1.2376793180188846e+18,7.6706812016983,9.38657026253125,25.86939,23.71555,21.90504,20.80569,20.00544,7880,301,2,93,1.2738611182824608e+19,GALAXY,0.7072821,11314,58436,653
72561,1.2376697665507825e+18,16.9622153541129,6.99153237481872,23.25747,21.84749,21.29955,21.18765,21.22177,5656,301,3,128,1.2466062316386146e+19,QSO,2.91875,11072,58436,358
73609,1.237679317481948e+18,7.5247170673581,9.02798696094657,22.58405,22.35873,21.68394,20.42356,19.74905,7880,301,1,92,1.2738541363836246e+19,GALAXY,0.702318,11314,58436,399
35751,1.237669702662161e+18,17.5430016281498,7.70574982940384,25.14818,23.92275,21.95337,20.66108,19.84913,5641,301,4,113,1.246618518681055e+19,GALAXY,0.7258077,11072,58436,805
82082,1.237669767624262e+18,16.4443547222718,7.83439157856273,25.05911,21.73811,20.49447,20.39576,20.297,5656,301,5,124,1.2466125538304743e+19,QSO,3.736647,11072,58436,588
91450,1.2376793174824064e+18,8.57894230866691,8.97336108403134,23.62706,21.50176,20.68464,20.3603,20.19685,7880,301,1,99,1.27384841892316e+19,STAR,-5.44427e-05,11314,58436,191
54234,1.2376697665508475e+18,17.085394674659,6.93036794594881,24.52198,22.53954,21.28807,20.4157,19.82535,5656,301,3,129,1.2466048847368706e+19,QSO,6.02092,11072,58436,309
96268,1.2376648777988836e+18,134.583944824847,25.0088556928173,23.33766,22.63781,21.34662,20.01231,19.43523,4518,301,1,46,1.252682627673937e+19,STAR,0.000188071,11126,58436,232
89043,1.2376696967673293e+18,347.227480705185,6.26156546843853,24.8995,24.87014,23.50585,21.44672,19.71865,5640,301,1,277,1.2725149861965748e+19,STAR,-6.530921e-05,11302,58436,833
7981,1.237665098997629e+18,135.681038488268,25.4235287710718,21.98008,21.40963,21.39739,21.3747,21.76079,4569,301,5,167,1.252703078590214e+19,GALAXY,0.01975065,11126,58436,976
69877,1.2376793180192115e+18,8.40243750897673,9.36228798887256,25.53155,23.88088,21.58998,20.53922,19.78263,7880,301,2,98,1.2738651864754835e+19,GALAXY,0.6334629,11314,58436,801
72872,1.237669766550717e+18,16.7811288188857,7.10743415391259,21.25049,21.153,21.06291,20.91655,20.65095,5656,301,3,127,1.2466062866142e+19,GALAXY,0.0,11072,58436,360
71401,1.2376697665505856e+18,16.5937836335359,6.99047568835231,21.52559,21.06099,20.44481,20.26054,20.31507,5656,301,3,125,1.2466083481985e+19,QSO,1.273338,11072,58436,435
71994,1.2376697665505856e+18,16.5269311459778,7.02360591355275,19.35442,19.25961,19.28695,19.01711,19.01733,5656,301,3,125,1.24660843066187e+19,QSO,1.873647,11072,58436,438
71907,1.2376697665509788e+18,17.5055807556758,7.01154025257431,20.02479,19.76328,19.61897,19.42785,19.27968,5656,301,3,131,1.2466017236409407e+19,QSO,0.7601305,11072,58436,194
83500,1.2376697676245243e+18,17.0153528679447,7.77473099666018,22.39687,22.20693,22.00653,21.75592,21.25886,5656,301,5,128,1.2466150827072182e+19,QSO,2.143842,11072,58436,680
39895,1.237669702661899e+18,17.025100998973,7.58140881339464,24.57844,23.43049,21.6532,20.59517,19.84743,5641,301,4,109,1.246615275121753e+19,GALAXY,0.7546685,11072,58436,687
45473,1.237669701051286e+18,17.0176972504122,6.41164896021065,23.61737,24.0375,21.53451,20.25423,19.39554,5641,301,1,109,1.246605489468266e+19,GALAXY,0.669676,11072,58436,331
2720,1.2376695174360607e+18,346.676467843677,6.72209128243697,26.71095,24.40437,22.18239,20.55799,19.88671,5598,301,3,27,1.2725103132721568e+19,GALAXY,0.7179198,11302,58436,663
93002,1.2376648777994737e+18,135.944000787504,25.6514193693623,24.02983,23.54996,21.61651,20.61415,19.91851,4518,301,1,55,1.2527033809559116e+19,GALAXY,0.4436969,11126,58436,987
49614,1.2376793180195397e+18,9.21629915171769,9.48494547971065,22.71814,21.83476,21.72967,21.16439,21.37081,7880,301,2,103,1.2738691996929251e+19,QSO,1.881975,11314,58436,947
52565,1.2376793180192113e+18,8.37826578207734,9.53607910143482,24.47876,23.41393,22.27493,20.17978,18.98832,7880,301,2,98,1.2738643068661815e+19,STAR,-0.0002051578,11314,58436,769
51431,1.2376793180194084e+18,8.84784598659746,9.37604222217167,24.19566,23.18319,21.76624,20.47104,20.05413,7880,301,2,101,1.2738677428400183e+19,STAR,-0.000264557,11314,58436,894
51442,1.2376793180195392e+18,9.18409434952162,9.37481986627345,21.82201,22.08688,21.56267,21.5388,21.4628,7880,301,2,103,1.2738690072783905e+19,QSO,1.437521,11314,58436,940
65768,1.237679318019408e+18,8.80729697789923,9.35100761836858,22.71097,22.1698,21.76622,20.66422,19.90837,7880,301,2,101,1.2738677153522276e+19,GALAXY,0.7874324,11314,58436,893
70852,1.2376648777992115e+18,135.26495287696,25.3639941210285,21.96956,24.39086,21.73962,20.64323,19.72219,4518,301,1,51,1.2527020065663769e+19,GALAXY,0.6772854,11126,58436,937
69981,1.23766976655111e+18,17.771966805587,7.04889609948886,20.97605,20.73313,20.5359,20.31946,20.35275,5656,301,3,133,1.2466006241293128e+19,QSO,1.625225,11072,58436,154
2744,1.2376788600944724e+18,28.7337652475983,12.2030694073006,20.27027,19.96943,19.89814,19.73404,19.68971,7773,301,5,497,1.2472840255832349e+19,QSO,1.543033,11078,58437,440
51555,1.2376788595571436e+18,27.4990072350921,11.8969393415477,23.82429,23.21818,22.2161,21.07289,20.0181,7773,301,4,490,1.2444626512585708e+19,GALAXY,0.6236315,11053,58437,199
70889,1.2376640928996398e+18,131.13837140386,25.9343674799718,21.01716,20.46862,20.22141,20.1157,19.82247,4335,301,3,138,1.2522385899047377e+19,QSO,2.501527,11122,58437,462
66739,1.2376789202175923e+18,30.310783819131,11.8411790664536,22.49336,21.8875,21.46493,21.41994,21.00193,7787,301,5,399,1.2472737176617245e+19,QSO,1.322823,11078,58437,65
92177,1.237664877803471e+18,145.317703345728,29.4640912854093,21.59176,21.93992,21.40401,21.46434,22.25482,4518,301,1,116,1.2810601981547928e+19,QSO,1.280998,11378,58437,410
8398,1.2376648799509548e+18,144.376108330269,31.0299655432015,21.82837,21.59992,21.27969,21.30226,21.12433,4518,301,5,116,1.2810630843728157e+19,QSO,1.214311,11378,58437,515
93618,1.2376788579465303e+18,27.5105004563205,10.6370433607764,22.73822,21.8722,21.38331,20.76629,20.76006,7773,301,1,490,1.2444617991370594e+19,QSO,0.6367029,11053,58437,168
10004,1.2376788584842527e+18,29.4566372464548,10.7842813138194,21.40381,21.1823,20.77498,20.66934,20.55641,7773,301,2,503,1.2472796825123052e+19,QSO,1.263605,11078,58437,282
47603,1.2376788590195507e+18,25.8612945609005,11.6956368923197,21.28536,20.85223,20.56726,20.35788,20.46392,7773,301,3,479,1.2444705402545e+19,QSO,1.514417,11053,58437,486
62809,1.237678920217658e+18,30.3724444051243,11.7677312751837,23.95506,22.86811,21.44136,20.43882,20.05472,7787,301,5,400,1.247272673125678e+19,STAR,-0.0001925762,11078,58437,27
5795,1.2376788584834668e+18,27.5671662231977,11.0805445409821,23.87199,22.6137,21.03631,20.06839,19.57498,7773,301,2,491,1.2444606446498505e+19,GALAXY,0.4871283,11053,58437,126
