,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
69061,1.2376637836730703e+18,28.6726200540793,-0.3783629920506,23.63868,23.11155,22.6925,21.59696,21.04782,4263,301,3,307,1.0572262933362135e+19,QSO,1.652485,9390,58103,228
18342,1.237664092898919e+18,129.456659786983,25.0927306176825,24.78673,22.25667,22.25047,21.35961,20.72245,4335,301,3,127,1.0815432024472703e+19,GALAXY,0.8575236,9606,58103,136
37930,1.2376803337977208e+18,26.5098671113045,29.2706241118312,22.45096,23.69782,22.36911,21.09338,19.96365,8116,301,6,384,8.706626171880888e+18,GALAXY,0.561649,7733,58103,153
96222,1.237680333797786e+18,26.6317026887272,29.1228547301333,21.31552,21.08603,20.9124,20.68639,20.43727,8116,301,6,385,8.706623423101819e+18,QSO,2.164402,7733,58103,143
20688,1.2376786174301965e+18,28.2252061322697,1.07627860865316,20.16708,19.82304,19.78868,19.52584,19.39456,7717,301,1,518,1.0572380581106307e+19,QSO,0.5695614,9390,58103,656
12246,1.237678617427247e+18,21.4486992588325,1.27398110236322,22.24948,22.31671,21.81264,21.39251,21.13215,7717,301,1,473,1.0584667073790892e+19,QSO,0.8412532,9401,58103,298
21751,1.2376637852836168e+18,28.5724321244885,0.879415974290902,24.51841,24.05388,23.49714,22.51694,22.63053,4263,301,6,306,1.057228244969353e+19,GALAXY,0.7860737,9390,58103,299
7337,1.2376803139144911e+18,26.6722079417848,29.7346660450237,21.03541,20.98015,20.81615,20.68586,20.72939,8112,301,1,94,8.706828207142493e+18,QSO,2.059823,7733,58103,888
7067,1.2376803139140326e+18,25.5231647852223,29.88092836003,22.22861,21.80352,21.57803,21.50568,21.6751,8112,301,1,87,8.706776530095987e+18,QSO,2.272849,7733,58103,700
70787,1.2376785986339471e+18,15.0664934782288,3.59571463965906,22.79195,22.6843,22.51464,21.62401,20.67367,7712,301,6,430,1.0624127446600145e+19,GALAXY,0.9228932,9436,58103,494
64649,1.2376646694982126e+18,128.956599122683,26.0364679061365,24.50855,23.36905,22.36495,21.4109,20.74788,4469,301,5,126,1.0815471332013398e+19,GALAXY,0.8888777,9606,58103,279
75366,1.237678598634603e+18,16.5975981444889,3.60936743415887,23.9683,22.49765,21.78557,21.07963,22.45914,7712,301,6,440,1.0624056253222246e+19,GALAXY,0.6392257,9436,58103,235
17081,1.237663785283552e+18,28.4154755462289,0.968126226703316,24.11758,23.37998,21.59321,21.09268,20.9874,4263,301,6,305,1.057240202158305e+19,QSO,0.3838163,9390,58103,734
28101,1.2376785980979284e+18,17.042616031815,3.18357443772419,21.1611,20.76098,20.53774,20.63496,20.41323,7712,301,5,443,1.0624028765431552e+19,QSO,0.9000571,9436,58103,135
86483,1.2376786614308705e+18,15.7512333325593,4.57818872295186,23.49702,22.25256,21.78616,20.94643,20.56169,7727,301,3,171,1.0624167303896652e+19,GALAXY,0.7827078,9436,58103,639
6908,1.2376803139146222e+18,27.0419848080402,29.6622183652315,20.88601,20.72851,20.30248,19.92334,20.00695,8112,301,1,96,8.706851296886675e+18,QSO,1.543704,7733,58103,972
32299,1.23768033379759e+18,26.1898260622573,29.1855271448219,26.56263,24.78694,21.76362,20.63314,19.88937,8116,301,6,382,8.706647062601816e+18,QSO,1.425672,7733,58103,229
67314,1.2376640939733156e+18,130.461100357218,26.5465873030575,19.00281,18.07861,17.78551,17.68479,17.63662,4335,301,5,137,1.0815667319961e+19,STAR,0.001071498,9606,58103,992
7866,1.23768031391436e+18,26.4749441309881,29.7839101061814,21.05797,20.88954,20.59723,20.54386,20.3506,8112,301,1,92,8.706818586415749e+18,QSO,1.30248,7733,58103,853
21101,1.2376640928985912e+18,128.754215227821,24.6046550031517,23.31176,23.92851,22.67452,21.92182,22.08628,4335,301,3,122,1.081548370151921e+19,GALAXY,0.945731,9606,58103,324
37981,1.237664092898854e+18,129.432604763454,24.9153980028146,22.76265,22.88056,22.09618,21.5456,20.53765,4335,301,3,126,1.081544054568782e+19,GALAXY,0.8284226,9606,58103,167
20284,1.237678619042448e+18,31.9868343363761,2.39670158799602,23.14432,22.0998,22.0105,21.49187,21.28699,7717,301,4,543,1.0610647434060388e+19,GALAXY,0.9684388,9424,58104,606
96041,1.2376663397264266e+18,17.8871235611064,0.243208059178046,22.41599,22.60826,21.82735,21.3371,20.66621,4858,301,4,474,1.057468818115188e+19,GALAXY,0.7792991,9392,58104,859
72118,1.2376637836681544e+18,17.4375854973986,-0.299106644767215,23.50198,23.81461,22.69979,22.81351,21.56231,4263,301,3,232,1.0574530401233295e+19,GALAXY,0.9058657,9392,58104,285
11518,1.2376637852786363e+18,17.1962042640818,0.866287233988215,24.53552,22.84927,22.10419,21.78118,20.92474,4263,301,6,230,1.0574649423367e+19,GALAXY,1.453924,9392,58104,718
2240,1.237666338653078e+18,18.7683104763574,-0.463569550201349,24.21417,22.93857,22.13376,21.54552,21.44293,4858,301,2,480,1.0574454260053072e+19,QSO,1.033066,9392,58104,8
52414,1.2376637831309568e+18,16.6445954858644,-0.709715567244622,24.07012,23.04495,22.59568,21.53609,21.01044,4263,301,2,227,1.0574559538291431e+19,GALAXY,0.9161164,9392,58104,391
90598,1.2376786174320975e+18,32.6397041378365,1.07601259314948,23.42252,22.90894,22.22186,21.91419,22.08781,7717,301,1,547,1.061055012728133e+19,GALAXY,0.8744414,9424,58104,252
13350,1.2376784396977444e+18,32.9557012894039,3.28252688834114,25.62359,22.73503,22.11308,21.45585,21.1222,7675,301,6,88,1.0610696087449915e+19,GALAXY,0.8034403,9424,58104,783
4385,1.2376663386527503e+18,18.1300647352571,-0.474880344289138,22.08515,22.02856,21.16269,20.57465,20.12972,4858,301,2,475,1.0574489994181e+19,GALAXY,0.7619442,9392,58104,138
79527,1.237666338116011e+18,18.4079590184206,-0.952910511429458,22.38665,22.41492,22.67771,21.05046,21.03078,4858,301,1,477,1.0574468278826326e+19,GALAXY,0.8890039,9392,58104,59
16450,1.237663782594216e+18,16.9205920389306,-1.18626081540046,24.82761,22.22964,21.56073,20.88161,21.24074,4263,301,1,229,1.057453617366934e+19,GALAXY,0.6520545,9392,58104,306
13301,1.2376637852784397e+18,16.6912144877582,0.936790711085902,20.6338,20.12407,20.04638,19.91589,19.66997,4263,301,6,227,1.0574612314849565e+19,QSO,2.048612,9392,58104,583
3999,1.237666338652685e+18,17.9531391077932,-0.518691018972622,24.10616,23.42451,22.74305,21.69017,21.78644,4858,301,2,474,1.057448944442516e+19,GALAXY,0.7479647,9392,58104,136
92642,1.237666339726558e+18,18.2721475628167,0.383383259472424,23.05463,23.02637,22.20456,21.45854,21.6886,4858,301,4,476,1.057470797236118e+19,GALAXY,0.9335794,9392,58104,931
94872,1.237666339726361e+18,17.844389995089,0.217305852534956,24.02305,22.61765,21.89129,21.25123,20.76719,4858,301,4,473,1.0574688456029788e+19,GALAXY,0.8325196,9392,58104,860
94873,1.2376663397265577e+18,18.2367393547735,0.361640074901182,24.19734,23.86361,22.70504,21.68087,20.80566,4858,301,4,476,1.0574709071872809e+19,GALAXY,0.7201414,9392,58104,935
53526,1.237663784741372e+18,16.2923054106559,0.588963373135292,24.73435,24.435,23.13572,23.57225,22.08389,4263,301,5,224,1.0574596371931e+19,GALAXY,1.278095,9392,58104,525
95016,1.2376663397256404e+18,16.165565191387,0.224897117386696,23.59002,22.58111,22.34572,22.96996,21.38463,4858,301,4,462,1.0574599670465843e+19,GALAXY,0.12172,9392,58104,537
95303,1.237666339725968e+18,16.8650944755848,0.389042985191596,22.80487,22.70194,21.99764,21.63897,21.88612,4858,301,4,467,1.0574630456791425e+19,GALAXY,0.745805,9392,58104,649
73952,1.2376637831317427e+18,18.4734846003163,-0.673700190600265,22.73976,22.7391,21.99312,21.85428,21.64991,4263,301,2,239,1.0574465255169348e+19,GALAXY,1.014381,9392,58104,48
95263,1.237666339725706e+18,16.3366516435617,0.407745377582648,22.65965,22.25306,21.61602,21.30979,21.08251,4858,301,4,463,1.0574599395587938e+19,GALAXY,1.33692,9392,58104,536
77106,1.2376663381160108e+18,18.3424475232456,-1.01469812631394,21.37866,21.30834,20.96122,20.55496,23.6733,4858,301,1,477,1.0574463331024e+19,GALAXY,0.8827003,9392,58104,41
21370,1.2376786174254129e+18,17.2513948936885,1.35419660967052,22.13971,22.74425,21.70245,21.04968,20.59418,7717,301,1,445,1.057464612483212e+19,GALAXY,0.794769,9392,58104,706
96354,1.2376663397260332e+18,17.0250095015977,0.236478245449565,24.22057,23.34278,23.0261,22.19109,20.6705,4858,301,4,468,1.0574644475564675e+19,GALAXY,1.011731,9392,58104,700
20812,1.23767861743177e+18,31.9086504346682,1.11045193228223,23.66765,23.67788,22.91019,22.03881,21.87902,7717,301,1,542,1.0610593557990627e+19,GALAXY,0.7134175,9424,58104,410
92012,1.2376663397262956e+18,17.6362716791234,0.300643719364821,22.8125,22.46443,21.93156,21.30599,20.56709,4858,301,4,472,1.0574675261890257e+19,GALAXY,0.7415066,9392,58104,812
51752,1.2376637831308913e+18,16.5470843602006,-0.709679879563349,23.02531,23.63699,22.40474,21.88975,22.02193,4263,301,2,226,1.057456146243678e+19,GALAXY,0.9923958,9392,58104,398
97283,1.2376663397260992e+18,17.2167782729009,0.3138724221777,24.24779,22.68159,21.72276,21.09078,21.16998,4858,301,4,469,1.0574654371169327e+19,GALAXY,0.736447,9392,58104,736
96263,1.237666339726427e+18,17.9724237514822,0.388643763360287,22.74093,23.08006,22.53263,21.86775,21.55319,4858,301,4,474,1.0574696977244903e+19,GALAXY,0.7730237,9392,58104,891
94104,1.237666339726492e+18,18.0349956331154,0.320585858369672,24.91848,22.32001,21.48883,21.08103,20.83873,4858,301,4,475,1.0574697801878624e+19,GALAXY,0.6292596,9392,58104,894
3112,1.2376786174323594e+18,33.1567995983073,0.949031032141961,22.53723,22.2875,21.97659,21.22189,20.98186,7717,301,1,551,1.0610526212903426e+19,QSO,0.8316248,9424,58104,165
90398,1.2376786174320325e+18,32.4740813192984,1.00083064835012,22.52588,23.41494,22.58284,21.82641,21.5386,7717,301,1,546,1.0610558648496443e+19,GALAXY,0.8695752,9424,58104,283
26582,1.2376648740460303e+18,130.100890069529,23.2851825468852,23.0604,22.37526,21.77459,20.84873,21.1583,4517,301,2,126,1.0808731875541277e+19,GALAXY,0.7574062,9600,58106,337
5636,1.237664837001676e+18,130.327383056769,24.4735610926121,24.09419,24.31321,23.76812,22.49719,22.14022,4508,301,5,122,1.0808857769622655e+19,GALAXY,1.072214,9600,58106,795
43359,1.2376648756569057e+18,130.015318827803,24.6134000205407,25.50289,23.46241,22.52272,22.49999,21.52783,4517,301,5,130,1.0808835504512197e+19,QSO,1.685037,9600,58106,714
71982,1.237664874046489e+18,131.130896876038,23.8395760787052,22.75345,22.62436,21.97058,21.34721,20.80405,4517,301,2,133,1.0808667004355236e+19,GALAXY,0.9716381,9600,58106,101
9089,1.2376648735096187e+18,131.313728618248,23.4716014699137,23.45042,22.68308,22.39135,21.2285,20.99942,4517,301,1,133,1.0808654085093612e+19,GALAXY,1.015932,9600,58106,54
9082,1.2376640928992463e+18,130.21983569638,25.3430202825546,23.13683,22.4903,21.83097,21.3941,21.34355,4335,301,3,132,1.0808844850361e+19,GALAXY,1.031062,9600,58106,748
39560,1.2376648740466196e+18,131.461204619868,24.0067735439356,22.77201,24.26905,23.9426,22.20334,22.01729,4517,301,2,135,1.0808648312657564e+19,GALAXY,0.9296038,9600,58106,33
39349,1.237664874045834e+18,129.735261453631,23.1060309358886,25.69268,21.83421,21.96217,21.23118,20.68543,4517,301,2,123,1.0808750292361e+19,GALAXY,1.157146,9600,58106,404
88077,1.237664092898723e+18,129.133738615913,24.8542389199248,23.09329,23.46363,22.74127,21.1226,20.87349,4335,301,3,124,1.0808787950634291e+19,GALAXY,0.7485123,9600,58106,541
85166,1.2376640928992463e+18,130.205957153474,25.3607010055542,24.22647,22.52263,22.08643,21.36181,20.47139,4335,301,3,132,1.080884320109359e+19,STAR,-0.0001532699,9600,58106,742
39955,1.2376648756572332e+18,130.735291462364,25.1011371884003,22.26888,22.34977,21.69555,20.89224,20.51174,4517,301,5,135,1.0808863542058705e+19,GALAXY,0.792537,9600,58106,816
29790,1.2376648740462272e+18,130.609746164428,23.4925886642238,24.91039,24.40561,22.1662,22.03291,20.61838,4517,301,2,129,1.0808699439948255e+19,GALAXY,0.8263242,9600,58106,219
87988,1.237664092898854e+18,129.402275148303,24.8662751198446,22.17904,22.65063,22.11979,20.87228,20.73036,4335,301,3,126,1.0808799495506385e+19,GALAXY,0.8261184,9600,58106,583
30051,1.2376640928991155e+18,129.894624275439,25.2292586795545,22.78974,22.77757,22.45495,22.04186,21.32478,4335,301,3,130,1.0808817637448243e+19,GALAXY,0.8970218,9600,58106,649
40061,1.237664874046161e+18,130.47523877469,23.33186849525,17.79516,17.66539,17.49445,17.41709,17.5222,4517,301,2,128,1.080870741140756e+19,QSO,1.189775,9600,58106,248
79208,1.2376646684243402e+18,129.139219305105,25.2010719740078,24.65977,23.11373,22.1537,21.47456,20.80568,4469,301,3,124,1.0808778055029643e+19,GALAXY,0.8797932,9600,58106,505
78303,1.2376648370021335e+18,131.221992223416,25.0534702158542,19.26987,19.18979,19.11408,18.82515,18.7811,4508,301,5,129,1.0808892129361e+19,QSO,1.820372,9600,58106,920
80608,1.237664668424864e+18,130.380558939557,25.6702752440163,22.18648,22.42933,21.90052,21.28914,22.35089,4469,301,3,132,1.0808849523285449e+19,GALAXY,0.8201581,9600,58106,765
87225,1.237664092898788e+18,129.201792615869,24.9827389447089,22.87214,22.28743,22.40899,21.42771,20.96244,4335,301,3,125,1.080878107868662e+19,GALAXY,0.8799976,9600,58106,516
42417,1.237664875656774e+18,129.69094049057,24.4302670590766,22.49097,22.91513,23.08439,22.6661,21.50795,4517,301,5,128,1.080882505915173e+19,QSO,0.95455,9600,58106,676
37624,1.237664875656381e+18,128.814721527703,24.0633767356528,24.27086,22.30191,21.8788,21.35027,20.35296,4517,301,5,122,1.0808774481616853e+19,GALAXY,0.3847667,9600,58106,492
38499,1.2376648740466204e+18,131.430061108135,23.8290594287229,24.60825,22.47256,21.77731,21.47527,20.78206,4517,301,2,135,1.0808648587535473e+19,GALAXY,0.9563794,9600,58106,34
29633,1.2376803337962135e+18,22.6097902295465,29.802524503857,25.47407,23.79633,22.46677,21.38297,19.96492,8116,301,6,361,8.703303447808858e+18,GALAXY,0.8023754,7730,58107,353
95971,1.23766633972682e+18,18.7903774535907,0.342306060242494,22.78322,22.55756,21.732,21.23763,20.863,4858,301,4,480,1.0580147806189937e+19,GALAXY,0.7501297,9397,58107,241
8726,1.2376637852791603e+18,18.3927133698831,1.02372266614332,22.33074,22.0514,21.61698,20.60671,20.23097,4263,301,6,238,1.0580192061533e+19,GALAXY,0.7967678,9397,58107,402
7060,1.2376803139124595e+18,21.4231750471836,30.4786175764064,20.9278,20.9098,20.81216,20.4899,20.62761,8112,301,1,63,8.7033446794949e+18,QSO,1.547923,7730,58107,503
10340,1.2376786195801047e+18,33.7824690096119,2.81050543940968,22.67036,22.74942,21.90998,21.47425,20.93197,7717,301,5,555,1.0608354127733086e+19,GALAXY,0.6186557,9422,58107,455
30027,1.2376764419978048e+18,6.50267844884428,34.1130560793607,25.41515,25.08117,21.98061,20.76587,19.935,7210,301,5,38,8.717856033958288e+18,GALAXY,0.6926537,7743,58107,47
93314,1.2376786614389312e+18,34.1282862115605,4.07658845865155,22.53919,22.23733,21.54559,21.1422,20.5115,7727,301,3,294,1.0608397283564476e+19,GALAXY,1.072986,9422,58107,612
17148,1.2376637852813233e+18,23.2767302459163,1.00352829582106,19.29689,18.99545,18.89303,18.99327,18.8992,4263,301,6,271,1.0583524131520928e+19,QSO,0.8857296,9400,58107,236
72846,1.237679580545287e+18,23.3873411857785,30.8442787928389,26.20356,23.6846,23.44562,20.90628,19.83459,7941,301,3,40,8.703437038471632e+18,STAR,-0.0008366044,7730,58107,839
30511,1.2376786222420467e+18,33.7274583178682,3.79831350982282,25.47033,22.74906,21.63947,21.25459,21.00925,7718,301,2,213,1.0608376942599365e+19,GALAXY,0.8850575,9422,58107,538
4542,1.2376609613248591e+18,129.389728873273,28.723867371782,23.82334,22.35275,21.38701,21.06436,20.569,3606,301,2,35,1.082121408131238e+19,QSO,0.9781799,9611,58107,691
17146,1.2376637852798157e+18,19.8050678964067,0.854412104703678,19.83508,19.55761,19.39847,18.9648,18.84273,4263,301,6,248,1.0580118944009703e+19,QSO,1.669623,9397,58107,136
17810,1.2376786174265267e+18,19.8133057640087,1.17774825276499,24.35176,24.65055,23.49659,22.25686,22.26685,7717,301,1,462,1.0580110697672495e+19,GALAXY,0.927662,9397,58107,106
92389,1.237666339726885e+18,18.9175853629466,0.332427033449323,23.03519,22.77748,22.1357,21.59388,22.45316,4858,301,4,481,1.0580148905701562e+19,GALAXY,0.8063397,9397,58107,245
91234,1.237678661439259e+18,34.8844054216626,3.98649858050936,22.92708,22.45292,22.13631,21.37982,20.78085,7727,301,3,299,1.060844098915168e+19,GALAXY,0.7515543,9422,58107,771
88835,1.2376637847423557e+18,18.5398201259558,0.572687296306355,24.70188,23.30275,22.66743,22.00006,21.91351,4263,301,5,239,1.0580179417149231e+19,GALAXY,0.9833132,9397,58107,356
92398,1.2376786614386035e+18,33.4418320017745,4.076878744224,22.06423,21.89063,21.66306,20.87432,20.42484,7727,301,3,289,1.0608370345529596e+19,GALAXY,0.8958361,9422,58107,514
16831,1.2376786174256097e+18,17.7410042144644,1.20898163878873,22.49498,22.73971,21.96515,21.28223,20.17603,7717,301,1,448,1.0580215975910857e+19,GALAXY,0.9498229,9397,58107,489
90907,1.2376637847447148e+18,23.878325572874,0.582840568830005,23.43517,23.34257,22.35698,22.01055,21.10945,4263,301,5,275,1.0583476577643e+19,GALAXY,0.7448947,9400,58107,63
5342,1.237659934827742e+18,6.64926075888644,35.9628093243403,22.04161,21.7355,21.50954,21.20953,21.16762,3367,301,2,36,8.718094078225701e+18,STAR,0.0002547354,7743,58107,913
92541,1.2376786614385382e+18,33.28065702728,4.03238661179812,22.57228,22.03361,21.19632,21.10278,20.16445,7727,301,3,288,1.0608369520895875e+19,GALAXY,1.130613,9422,58107,511
51764,1.2376637842075817e+18,23.2876361668905,0.0274612618764478,22.74698,22.98741,22.94489,22.52056,22.33247,4263,301,4,271,1.058352660542209e+19,GALAXY,1.063667,9400,58107,245
15392,1.2376784396987277e+18,35.2463275791183,3.39338201716667,22.66426,22.68506,21.86941,21.43731,20.68112,7675,301,6,103,1.0608269465337747e+19,QSO,1.024948,9422,58107,147
58622,1.237659931069252e+18,5.32745002192263,35.6514317083564,22.22507,21.54928,21.6244,22.12073,21.16513,3366,301,3,30,8.718041576545476e+18,STAR,-0.000823319,7743,58107,722
10420,1.2376637852796849e+18,19.4624415040606,1.03248307612335,22.58958,22.60102,21.76983,21.39628,20.71769,4263,301,6,246,1.058012031839924e+19,GALAXY,0.966345,9397,58107,141
28362,1.2376786217051758e+18,33.7209659780751,3.53892170645281,24.51954,22.83088,21.86848,21.18501,21.43694,7718,301,1,213,1.0608359350413318e+19,GALAXY,0.8252207,9422,58107,474
46838,1.2376599310693832e+18,5.68421494137021,35.9657021030338,22.32872,22.1688,22.05109,21.77296,22.2329,3366,301,3,32,8.718050097760591e+18,QSO,1.545609,7743,58107,753
7708,1.2376803139129185e+18,22.6670696920503,30.3987747813154,20.46707,20.25749,20.06204,19.74931,19.57016,8112,301,1,70,8.703363096314666e+18,QSO,1.587481,7730,58107,570
17041,1.2376637852809295e+18,22.4514488536176,0.966312759424766,19.04012,18.97446,18.92986,18.60514,18.66075,4263,301,6,265,1.0583578282468596e+19,QSO,1.776659,9400,58107,433
6975,1.2376803139127217e+18,22.1745259887281,30.3434498295886,20.84744,19.63971,19.09883,18.88951,18.77463,8112,301,1,67,8.703364195826293e+18,STAR,4.726452e-05,7730,58107,574
311,1.2376609613249252e+18,129.63140545333,28.8720071135388,24.97202,24.41423,22.08561,21.55925,22.29758,3606,301,2,36,1.0821230024231e+19,GALAXY,0.584038,9611,58107,749
92160,1.2376663397272783e+18,19.8706814588556,0.299944439491492,23.78129,21.73462,21.27431,20.47746,20.95293,4858,301,4,487,1.058010410060273e+19,GALAXY,0.7957667,9397,58107,82
8543,1.2376803139127877e+18,22.3017348915832,30.3392567648424,21.25637,19.92022,19.38669,19.1344,19.10329,8112,301,1,68,8.703375465820476e+18,STAR,-0.0005236696,7730,58107,615
42929,1.237678617962415e+18,17.6206471235004,1.65537964437439,24.40548,23.52289,22.31419,21.81991,21.28576,7717,301,2,447,1.0580223672492251e+19,GALAXY,0.7936358,9397,58107,517
92747,1.2376663397269512e+18,19.1641875170187,0.375206606425941,23.21699,22.99436,22.5993,21.76584,21.34331,4858,301,4,482,1.058013378741668e+19,GALAXY,0.7097061,9397,58107,190
35814,1.23767862224244e+18,34.5702212996279,3.88507859915523,25.24683,22.62673,22.08478,21.46924,22.46086,7718,301,2,219,1.0608420923064472e+19,GALAXY,1.515078,9422,58107,698
92831,1.2376786614388e+18,33.8245527933789,4.09812603287587,23.07634,22.45129,21.38887,20.90183,20.38588,7727,301,3,292,1.0608386013570292e+19,GALAXY,0.9699469,9422,58107,571
17238,1.237663785281127e+18,22.8141105735977,0.953284795186451,23.27081,22.28605,21.97679,21.38107,20.98023,4263,301,6,268,1.058356701247441e+19,QSO,0.7920271,9400,58107,392
48321,1.2376786190387776e+18,23.6591118698705,2.49985064089782,25.63247,24.14661,23.34683,21.27044,22.10278,7717,301,4,487,1.0583696205090677e+19,GALAXY,0.9239638,9400,58107,862
5670,1.237680313912984e+18,22.7343366936298,30.2625981350506,23.34818,21.65296,21.04981,20.42778,20.52406,8112,301,1,71,8.703396081663497e+18,QSO,0.6359754,7730,58107,690
76685,1.237678661976392e+18,35.5920048220219,4.46511708788309,22.59543,22.62691,21.89781,21.20132,21.23307,7727,301,4,303,1.0608495689855162e+19,GALAXY,0.7270581,9422,58107,970
16497,1.2376786174280343e+18,23.2804126641837,1.28035934232093,23.82024,24.47507,22.40987,22.73712,21.993,7717,301,1,485,1.0583673115346491e+19,GALAXY,0.766564,9400,58107,778
47350,1.2376805125547628e+18,4.66766634748319,34.7300982176127,21.18108,20.8748,20.63048,20.52591,20.29464,8158,301,3,64,8.717958563417577e+18,QSO,2.150972,7743,58107,420
6478,1.2376803139128527e+18,22.3657690814554,30.283177304031,22.76063,21.62655,20.21717,19.55897,19.13905,8112,301,1,69,8.703375740698384e+18,STAR,-0.0008167328,7730,58107,616
49632,1.2376786185000714e+18,19.4480594211118,2.01113146320506,17.67562,16.72426,16.42787,16.3431,16.32036,7717,301,3,459,1.0580314931957357e+19,STAR,-0.0003157329,9397,58107,849
80785,1.237659889193387e+18,3.98838104511759,35.5170043959215,22.34934,24.14255,21.91438,20.63118,19.7633,3356,301,5,31,8.717983577307108e+18,GALAXY,0.687087,7743,58107,511
6327,1.2376803139129838e+18,22.8777154714576,30.2629985551245,19.96992,20.14678,20.05631,19.87036,19.71281,8112,301,1,71,8.703398830442568e+18,QSO,1.919383,7730,58107,700
91832,1.2376663397271475e+18,19.5620156679343,0.396459547751618,22.56417,21.98863,21.58168,21.0571,20.89729,4858,301,4,485,1.0580126365713193e+19,GALAXY,0.9530441,9397,58107,163
30651,1.2376803337962793e+18,22.7462908193945,29.8532729979005,26.38157,23.7564,21.85375,20.71149,19.89156,8116,301,6,362,8.703291902936766e+18,QSO,0.818661,7730,58107,311
91870,1.237659934827545e+18,6.37409338229583,35.4893016737494,22.14717,21.93427,21.61483,21.31097,21.05897,3367,301,2,33,8.718078135307098e+18,QSO,1.540983,7743,58107,855
29566,1.2376599310693176e+18,5.52050351423509,35.8689512568894,21.4025,20.89607,20.7706,20.52001,20.51377,3366,301,3,31,8.718051747028031e+18,QSO,0.6932163,7743,58107,759
63608,1.237678623853053e+18,34.5836113544617,4.99226867637673,24.32562,22.56456,21.87507,21.12891,20.68377,7718,301,5,219,1.0608423122087727e+19,GALAXY,0.6139115,9422,58107,706
78799,1.2376786238531835e+18,34.9803249266294,4.98847477878363,23.67744,23.01916,21.92011,21.021,20.61718,7718,301,5,221,1.060844456256447e+19,GALAXY,0.7375531,9422,58107,784
43882,1.2376803144501847e+18,23.756316255898,30.5928253212684,22.79132,23.52031,22.78566,21.14944,19.60773,8112,301,2,76,8.703460128215816e+18,GALAXY,0.09206449,7730,58107,923
77024,1.2376786179631352e+18,19.3150446526328,1.64759170863789,23.94506,22.66893,22.13066,21.64713,21.30429,7717,301,2,458,1.0580141483998077e+19,GALAXY,1.031668,9397,58107,218
