,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
52199,1.2376619668927288e+18,183.422207655943,42.1733513124872,23.20959,21.60903,21.12749,20.88696,20.86257,3840,301,3,167,9.43859634144414e+18,STAR,-0.0004340501,8383,57518,645
96946,1.23766219452901e+18,192.708488245304,42.2268978366556,21.13752,20.46514,19.72154,19.58293,19.18891,3893,301,3,213,9.44198366189141e+18,GALAXY,0.3625414,8386,57518,680
52200,1.2376619668954156e+18,191.562313722929,41.8930217562105,20.33216,20.19726,20.16989,19.88385,19.97176,3840,301,3,208,9.441938032158855e+18,QSO,1.774632,8386,57518,514
98840,1.2376619674331384e+18,194.432674453636,42.3138859984011,21.28726,21.02699,20.82473,20.58484,20.85223,3840,301,4,221,9.442049632589076e+18,QSO,1.516842,8386,57518,920
41305,1.2376614332436974e+18,213.772123858165,42.6216994270684,25.43467,24.11439,21.15459,20.04934,19.28512,3716,301,1,177,9.574850021381396e+18,STAR,-8.366823e-05,8504,57518,717
22828,1.237662195602883e+18,193.190463145645,42.9504688301625,24.57674,22.95865,21.76672,20.59056,19.84891,3893,301,5,215,9.442000429443734e+18,QSO,0.9090245,8386,57518,741
51229,1.237661966896071e+18,193.729589676255,41.8130037211813,20.76789,20.88076,20.49022,20.55243,20.36451,3840,301,3,218,9.442021595042568e+18,QSO,1.281374,8386,57518,818
49934,1.237661966892401e+18,182.365119399888,42.1526725100627,21.51515,21.46547,21.6988,21.65089,21.28789,3840,301,3,162,9.43856473048484e+18,QSO,2.149273,8383,57518,530
50947,1.2376619668957435e+18,192.732773234857,41.9474978376592,22.13541,21.81087,21.55597,21.5297,21.45088,3840,301,3,213,9.441985860914663e+18,QSO,2.247941,8386,57518,688
50319,1.2376619668931215e+18,184.673003125143,42.2685232239422,20.29619,20.23294,19.80072,19.77225,19.95198,3840,301,3,173,9.43866011311855e+18,QSO,1.184916,8383,57518,877
64378,1.2376619668958085e+18,192.756618143229,41.818293792318,18.66578,18.47606,18.36512,18.50361,18.46567,3840,301,3,214,9.441988334815828e+18,QSO,0.8986349,8386,57518,697
53487,1.2376619668925322e+18,182.725032905391,42.2557772033482,23.56073,22.19599,21.71617,21.11053,20.81975,3840,301,3,164,9.438572427066237e+18,QSO,0.4256763,8383,57518,558
50914,1.2376619668929907e+18,184.266147587978,42.2810000987861,21.95082,21.93377,22.15597,21.51746,21.41443,3840,301,3,171,9.438637298252272e+18,QSO,1.866385,8383,57518,794
54100,1.2376619663593969e+18,194.144222526449,41.5011736360897,26.37361,22.99479,21.81547,20.64374,19.80352,3840,301,2,221,9.441837701722825e+18,GALAXY,0.7228864,8386,57518,149
81849,1.237662194529469e+18,193.987484979401,42.0380368453921,21.22126,21.27047,21.27277,20.70271,20.63244,3893,301,3,220,9.442031765525123e+18,GALAXY,0.7498488,8386,57518,855
50267,1.237661966896333e+18,194.423602459586,41.7162552073505,21.73345,21.24261,20.99842,21.16785,20.98764,3840,301,3,222,9.4420545803914e+18,QSO,2.483302,8386,57518,938
81379,1.237662194529272e+18,193.521923860317,42.1521353456861,21.6495,20.79733,20.55176,20.45855,20.16848,3893,301,3,217,9.442017196996055e+18,QSO,2.619451,8386,57518,802
50641,1.237661966896005e+18,193.541932012777,41.7930934651974,21.43122,21.96437,21.97346,21.68484,21.17429,3840,301,3,217,9.442019396019313e+18,QSO,1.895176,8386,57518,810
45717,1.237664295829635e+18,192.126961888004,40.5023443248328,19.00933,18.82125,18.73014,18.6618,18.42985,4382,301,5,28,9.441907795589091e+18,QSO,2.14138,8386,57518,404
49545,1.2376619668955466e+18,192.080989767987,42.0308429362865,21.7569,20.56435,19.61028,19.55041,19.52927,3840,301,3,210,9.44195397507746e+18,QSO,3.647636,8386,57518,572
97494,1.2376621945289444e+18,192.534945770751,42.0619716986551,21.60391,21.84172,21.55306,21.34155,22.01816,3893,301,3,212,9.44197459092048e+18,QSO,1.283601,8386,57518,647
49546,1.2376619668958088e+18,192.802294454381,41.9255275192105,22.12993,20.74135,20.1235,19.85804,19.66027,3840,301,3,214,9.4419872353042e+18,STAR,0.0003263329,8386,57518,693
97312,1.2376621945263885e+18,184.631046115818,42.3831019799571,20.89156,20.55731,20.34597,20.18063,19.91891,3893,301,3,173,9.438660662874364e+18,QSO,2.0908,8383,57518,879
2851,1.237662194525799e+18,182.849974267377,42.3763563445287,21.75372,21.14839,21.31304,21.29545,20.68492,3893,301,3,164,9.438583422182513e+18,QSO,2.299434,8383,57518,598
50924,1.2376642958299628e+18,193.142935480269,40.5083343225552,19.1991,18.18593,17.85744,17.7125,17.7182,4382,301,5,33,9.44187398560654e+18,STAR,-0.0005839561,8386,57518,281
82077,1.2376621945262574e+18,184.133274864405,42.4018566222262,21.40881,21.32974,20.93625,20.73018,20.48412,3893,301,3,171,9.438637848008088e+18,QSO,1.151139,8383,57518,796
69055,1.237661966895612e+18,192.26473266721,41.9155775540142,22.09784,21.76722,21.37773,21.22158,20.93929,3840,301,3,211,9.441952050932111e+18,QSO,0.9473599,8386,57518,565
2852,1.237662194526585e+18,185.207574175349,42.3236822889062,21.83288,21.72059,21.57555,21.3506,20.89058,3893,301,3,176,9.438682103351103e+18,QSO,1.910047,8383,57518,957
27958,1.2376613607655345e+18,215.544383528739,42.4639442596255,20.02907,19.65036,19.46309,19.30988,19.43551,3699,301,2,168,9.574914067933714e+18,QSO,1.470652,8504,57518,950
50321,1.2376619668960056e+18,193.485129113558,41.7889949577845,23.0167,21.85279,21.45554,21.15321,20.90365,3840,301,3,217,9.442009225536758e+18,STAR,-0.0001183842,8386,57518,773
51665,1.2376619668954156e+18,191.727342222833,41.9108278065803,21.62058,21.0798,20.6557,20.42108,20.03778,3840,301,3,208,9.441937207525136e+18,QSO,0.8466634,8386,57518,511
45716,1.2376642958300288e+18,193.329689291744,40.5172496747753,23.63987,22.29091,21.92644,21.79255,22.31572,4382,301,5,34,9.441864090001887e+18,QSO,3.037205,8386,57518,245
83977,1.23766219452901e+18,192.68786417998,42.1201445104899,21.18226,20.89525,20.7902,20.37997,19.93067,3893,301,3,213,9.441984211647226e+18,QSO,2.181251,8386,57518,682
51481,1.2376619668925975e+18,183.076535143497,42.1524155915868,21.30667,21.40269,21.23143,21.22982,21.23522,3840,301,3,165,9.438584246816231e+18,QSO,1.434085,8383,57518,601
51713,1.237661966896202e+18,194.14298551651,41.8082628360591,21.59595,21.38979,21.43509,21.09805,21.65571,3840,301,3,220,9.442043585275126e+18,QSO,1.873931,8386,57518,898
50266,1.237661966892794e+18,183.541243295551,42.118565227721,22.0237,21.77254,21.45334,21.49052,20.84446,3840,301,3,168,9.438608710949951e+18,QSO,2.021518,8383,57518,690
51520,1.2376619668960712e+18,193.665394301248,41.8593342192738,23.06758,22.77253,21.39768,19.34272,18.25744,3840,301,3,218,9.442019945775129e+18,STAR,-0.0002662383,8386,57518,812
50320,1.237661966893515e+18,185.745967666872,42.2574568488566,21.15543,20.9155,20.91872,20.78293,20.53747,3840,301,3,179,9.4386897999325e+18,QSO,1.544197,8383,57518,985
2129,1.237662194526e+18,183.292604643767,42.3273039333228,21.20483,20.79974,20.8424,20.8465,20.22285,3893,301,3,167,9.438593317787165e+18,QSO,2.160239,8383,57518,634
83457,1.2376621945294031e+18,193.837958303876,42.1061766788168,21.9726,22.0778,21.40204,21.39741,20.85377,3893,301,3,219,9.44203039113559e+18,GALAXY,0.4130455,8386,57518,850
12201,1.2376613607651415e+18,214.293378169447,42.8892449692305,25.23866,23.29278,20.99041,20.00113,19.14408,3699,301,2,162,9.574840125776746e+18,GALAXY,0.6474316,8504,57518,681
1692,1.2376621945266506e+18,185.369226575331,42.4224780032132,20.71027,20.75232,20.56652,20.46295,20.40416,3893,301,3,177,9.43868072896157e+18,QSO,1.440383,8383,57518,952
49694,1.237661966896202e+18,194.120011204462,41.8248457603696,21.26152,21.31255,21.14748,21.01972,20.69039,3840,301,3,220,9.442041936007682e+18,QSO,1.875001,8386,57518,892
51603,1.2376618509426363e+18,215.928485270006,40.5745687310208,23.2958,20.66669,19.83359,19.57327,19.31511,3813,301,3,381,9.57466612806165e+18,STAR,-0.0004568753,8504,57518,48
41482,1.2376613618394737e+18,216.452490059885,43.1131451206571,24.8281,22.65644,21.88955,20.80659,19.95467,3699,301,4,171,9.571293101282318e+18,GALAXY,0.8588972,8501,57519,65
28334,1.237661360765338e+18,214.98360270479,42.6849777683037,21.01888,20.92632,20.57211,20.61488,20.60166,3699,301,2,165,9.571366493683472e+18,QSO,1.007457,8501,57519,332
29975,1.237664673253819e+18,198.492049486369,36.8520088011543,23.98522,22.49716,22.23188,21.62503,21.18791,4470,301,4,88,9.98807755231988e+18,QSO,0.5424681,8871,57519,798
12883,1.237661360763831e+18,210.534578644623,43.8417123084619,26.08783,23.3573,21.59457,20.38366,19.72741,3699,301,2,142,9.57366584737506e+18,GALAXY,0.6590723,8503,57519,505
29970,1.237661360764879e+18,213.63670449796,43.072181397625,20.2748,20.18984,20.03013,19.97925,19.9856,3699,301,2,158,9.571408824881142e+18,QSO,1.030683,8501,57519,486
62973,1.237661362376082e+18,215.983280272706,43.744379476634,22.47418,22.02301,21.9239,21.61906,21.72414,3699,301,5,167,9.571517126776478e+18,QSO,2.136918,8501,57519,880
80074,1.2376648450479227e+18,198.195145414061,37.1882497613718,21.45757,21.38324,21.09976,21.06894,21.3987,4510,301,4,18,9.988053912819882e+18,QSO,1.362291,8871,57519,712
3205,1.2376613618379656e+18,211.911930893795,44.3123522372199,21.72788,21.79098,21.39882,21.19216,21.63727,3699,301,4,148,9.573723571735515e+18,QSO,1.467644,8503,57519,715
29172,1.2376613607648136e+18,213.288569752472,43.0756621904567,20.65341,20.32981,20.25997,20.0463,19.99936,3699,301,2,157,9.573545725729724e+18,QSO,1.610141,8503,57519,68
48826,1.2376614343173092e+18,213.872133924692,43.5604923260727,24.9145,23.53279,21.77933,20.49987,19.73938,3716,301,3,175,9.571428341212537e+18,GALAXY,0.6750375,8501,57519,557
59250,1.237661360764027e+18,211.157292851044,43.7235659576333,21.33249,20.87639,21.08569,21.37782,21.78778,3699,301,2,145,9.57369443467738e+18,GALAXY,0.03402925,8503,57519,609
63889,1.2376613623756887e+18,214.68646724357,43.9932005915091,22.91961,21.18327,20.96478,20.95057,21.0269,3699,301,5,161,9.571459127538113e+18,QSO,2.816015,8501,57519,669
48519,1.2376613618387525e+18,214.265584480008,43.7221481805257,23.9518,21.45727,20.48866,20.02765,19.8917,3699,301,4,160,9.571439061450904e+18,STAR,-0.000312401,8501,57519,596
37548,1.2376613618393423e+18,216.086189601005,43.1254618195398,25.40422,22.91477,21.71268,20.63286,19.89333,3699,301,4,169,9.571315091514874e+18,GALAXY,0.6166475,8501,57519,145
22878,1.2376646732538184e+18,198.459015535008,36.8517837657866,24.63465,23.1111,20.27189,18.58427,19.13306,4470,301,4,88,9.988066282325694e+18,STAR,-7.971084e-05,8871,57519,757
62953,1.2376613623758853e+18,215.28703040421,43.9100821277369,23.58496,23.19085,21.4295,20.02973,19.44628,3699,301,5,164,9.571491563131132e+18,STAR,-8.187643e-06,8501,57519,787
89950,1.2376613623749673e+18,212.493343294713,44.5728814591665,19.38405,19.29471,19.11189,18.99087,19.12416,3699,301,5,150,9.573754358061097e+18,QSO,1.255931,8503,57519,827
47429,1.2376613618382927e+18,212.907008739157,44.0646533258504,20.30284,20.09617,20.00303,19.69005,19.68767,3699,301,4,153,9.573768101956442e+18,QSO,1.607116,8503,57519,877
29221,1.2376613607646167e+18,212.82473082836,43.2625606061748,21.42512,21.23105,20.80231,20.73546,20.49693,3699,301,2,154,9.573569914985535e+18,QSO,1.394151,8503,57519,156
41438,1.2376650259834473e+18,197.972345301771,35.0526700407394,21.9763,21.14678,20.84506,20.88764,20.7478,4552,301,5,171,9.98794341190129e+18,STAR,-9.305758e-05,8871,57519,310
63706,1.2376613623749676e+18,212.569791335757,44.6646120647281,22.42735,21.63512,21.39713,21.59773,20.62426,3699,301,5,150,9.57376562805528e+18,QSO,2.81381,8503,57519,868
18511,1.2376613623759503e+18,215.514583116501,43.8230630707186,21.50868,21.89349,21.50105,21.24882,22.04428,3699,301,5,165,9.571503108003224e+18,QSO,1.466288,8501,57519,829
69185,1.237664673790624e+18,198.398215177357,37.361780646917,21.78086,21.81187,21.87731,21.78701,21.56202,4470,301,5,87,9.988063533546623e+18,QSO,1.813114,8871,57519,747
61551,1.2376613623757542e+18,214.944175823354,43.9731472147933,24.08133,21.96655,21.99324,21.75691,22.28641,3699,301,5,162,9.571470397532295e+18,QSO,2.385321,8501,57519,710
39338,1.2376650259833825e+18,197.822572181966,35.063105486783,22.78735,22.1843,21.8246,21.5034,21.05861,4552,301,5,170,9.987953857261754e+18,QSO,0.9240122,8871,57519,348
99983,1.2376613613010952e+18,211.742368061192,43.8890788402865,23.24795,23.38202,21.61254,20.49543,19.83544,3699,301,3,148,9.573704880037845e+18,GALAXY,0.5975347,8503,57519,647
12161,1.237661360763896e+18,210.587657443637,43.7428963578258,21.89793,21.69219,21.50521,21.04935,21.05024,3699,301,2,143,9.573666946886689e+18,QSO,0.9438118,8503,57519,509
28851,1.2376613607647475e+18,213.088751503895,43.1767399304954,20.21006,20.02788,20.03603,19.83201,19.73288,3699,301,2,156,9.573557545479723e+18,QSO,1.61815,8503,57519,111
92393,1.2376613623762785e+18,216.359211577337,43.4888968781566,21.77874,21.95985,21.47117,21.29497,22.44412,3699,301,5,170,9.57130547078813e+18,QSO,1.146195,8501,57519,110
64248,1.2376613623754918e+18,214.02168180093,44.114309621588,21.8395,21.85929,21.49853,21.3527,21.13438,3699,301,5,158,9.573797513892483e+18,QSO,1.243356,8503,57519,984
41899,1.237661361838228e+18,212.743069553621,44.0622083934995,22.23571,20.88975,20.57614,20.36349,20.09232,3699,301,4,152,9.573767827078535e+18,STAR,5.261774e-05,8503,57519,876
64990,1.2376613623748367e+18,212.240224815386,44.6123469585461,24.31038,20.98247,20.78302,20.58455,20.79062,3699,301,5,148,9.573741713677375e+18,QSO,3.177107,8503,57519,781
69967,1.2376646737910167e+18,199.350831860445,37.1193978851064,21.49671,20.12727,19.45594,19.20843,19.04936,4470,301,5,93,9.988119883517549e+18,STAR,-0.0002256644,8871,57519,952
64720,1.2376613623755576e+18,214.300267297214,44.1489592899638,25.51026,23.65305,21.60645,20.47906,19.84629,3699,301,5,159,9.57144593339858e+18,GALAXY,0.5590218,8501,57519,621
45236,1.2376651296223404e+18,198.080850278465,35.1972209709341,22.68952,20.73651,19.28818,18.68223,18.24279,4576,301,6,519,9.987946160680362e+18,GALAXY,0.296659,8871,57519,320
41862,1.2376613618396047e+18,216.766613248369,42.8627880334228,26.68108,24.90502,22.26525,21.1214,19.9331,3699,301,4,173,9.571290902259065e+18,GALAXY,0.8436229,8501,57519,57
73235,1.237661362375164e+18,213.197090782272,44.4654193797772,21.99658,21.67332,21.35896,20.98457,22.02142,3699,301,5,153,9.573774699026209e+18,QSO,1.608492,8503,57519,901
93708,1.2376651296223398e+18,198.085719244192,35.2480620628683,23.89419,22.00653,20.59445,20.04487,19.74487,4576,301,6,519,9.987926919226874e+18,GALAXY,0.3305616,8871,57519,250
88524,1.237661433780635e+18,214.168686538824,42.9899774299453,25.5298,23.75339,21.69866,20.6396,19.88813,3716,301,2,178,9.57140085342184e+18,GALAXY,0.5248501,8501,57519,457
39216,1.2376650259832507e+18,197.449260777894,35.1408181352218,21.97515,21.61872,21.56153,21.28948,21.77522,4552,301,5,168,9.987964577500123e+18,QSO,1.791965,8871,57519,387
28626,1.237661360764748e+18,213.231355869874,43.1390351886032,21.93216,21.68923,22.25125,21.69089,21.11213,3699,301,2,156,9.57354764987507e+18,QSO,2.123283,8503,57519,75
30035,1.2376613607654031e+18,215.103365787037,42.6130570495408,21.12523,21.00909,20.83848,20.88476,20.92087,3699,301,2,166,9.5713675931951e+18,QSO,1.264967,8501,57519,336
68851,1.2376619593668367e+18,196.046465431612,52.6141743760807,21.57303,21.41429,21.15522,20.73716,20.81162,3838,301,5,19,9.252735720535382e+18,QSO,1.534534,8218,57519,328
28476,1.2376613607651412e+18,214.278263538526,42.8972359207618,21.44842,20.96515,20.46687,20.1764,19.82489,3699,301,2,162,9.57140167805556e+18,QSO,0.7602494,8501,57519,460
36193,1.2376613618386212e+18,213.977722905195,43.8895670788914,23.61577,22.55815,21.25278,20.14037,19.42211,3699,301,4,158,9.57142724170091e+18,STAR,-0.0001040259,8501,57519,553
26477,1.237661362913346e+18,217.166706312272,43.6742357790174,22.54964,21.04156,19.65142,19.14819,18.87915,3699,301,6,173,9.57154928749159e+18,GALAXY,0.2187457,8501,57519,997
12028,1.2376613607656008e+18,215.610598657745,42.3209636142441,24.20241,24.31531,21.83806,20.67996,19.82564,3699,301,2,169,9.571331034433477e+18,GALAXY,0.7526276,8501,57519,203
65040,1.237661362376475e+18,217.009329468658,43.3613448027369,21.6529,21.51147,21.52991,21.08667,21.02157,3699,301,5,173,9.571277708119527e+18,QSO,1.626049,8501,57519,9
34387,1.2376613629128215e+18,215.681098801277,44.2618551172682,22.46222,21.93348,21.62546,21.84794,21.87063,3699,301,6,165,9.57149980946834e+18,GALAXY,0.1473933,8501,57519,817
59703,1.237661360764879e+18,213.492667151672,42.9893425888475,22.8061,22.04403,21.58876,21.46913,21.40422,3699,301,2,158,9.573532806468098e+18,STAR,0.000855519,8503,57519,21
19921,1.237661360764552e+18,212.612146353429,43.3642843732336,25.61743,23.03567,22.10441,20.79161,19.94591,3699,301,2,153,9.573580085468092e+18,GALAXY,0.7077317,8503,57519,193
12027,1.2376613607648796e+18,213.41939746116,42.9572636315466,22.69447,23.51706,21.47389,20.4002,19.4484,3699,301,2,158,9.573534455735542e+18,GALAXY,0.6373331,8503,57519,27
18347,1.2376613607640932e+18,211.248873232283,43.6347123820296,24.53443,23.73634,22.11531,20.62496,19.73016,3699,301,2,146,9.573695534189009e+18,QSO,1.752025,8503,57519,613
20595,1.2376613623760166e+18,215.728882514873,43.8290341092048,26.16325,23.64933,22.14195,20.89722,19.94534,3699,301,5,166,9.571503932636944e+18,STAR,-4.687278e-05,8501,57519,832
9760,1.237661360764027e+18,211.013585874666,43.5977950567845,19.2589,19.10531,19.17785,18.9956,19.0177,3699,301,2,145,9.573684264194824e+18,QSO,1.645939,8503,57519,572
39038,1.237665025983906e+18,199.191788429536,34.9449501427768,21.23259,20.9439,20.47747,20.32445,20.3098,4552,301,5,178,9.98788128949432e+18,QSO,1.333769,8871,57519,84
2526,1.2376588020407345e+18,195.926529734503,54.5288847586696,23.01962,23.98921,21.35194,20.29475,19.57197,3103,301,4,198,9.25283220268072e+18,GALAXY,0.5842453,8218,57519,679
18348,1.237661360764552e+18,212.552208415096,43.3375179561973,23.52306,23.66763,22.41663,21.07863,19.92933,3699,301,2,153,9.57358118497972e+18,GALAXY,0.9260962,8503,57519,197
98776,1.2376613613013573e+18,212.564880757952,43.6814377057392,24.50146,23.13243,21.67358,20.51734,19.64203,3699,301,3,152,9.573749960014586e+18,GALAXY,0.8003888,8503,57519,811
11977,1.237661360765207e+18,214.571788706621,42.765570171526,25.22534,22.37242,21.62454,20.53819,19.70555,3699,301,2,163,9.571389308549749e+18,GALAXY,0.635275,8501,57519,415
42230,1.237661361838752e+18,214.405368161204,43.7094857776933,19.91797,19.66047,19.64731,19.45083,19.56264,3699,301,4,160,9.571451156078811e+18,QSO,1.65526,8501,57519,640
18672,1.2376613607640932e+18,211.133563086374,43.5370145611841,25.81351,23.59392,22.72575,21.12336,19.78865,3699,301,2,146,9.573696083944825e+18,GALAXY,0.9884059,8503,57519,615
69578,1.2376619593669676e+18,196.393571072212,52.3942496584267,21.30418,20.67279,20.56566,20.6046,20.51224,3838,301,5,21,9.252723625907476e+18,QSO,2.591356,8218,57519,284
90558,1.2376613623749015e+18,212.367895124145,44.7713544795331,19.50506,19.4935,19.53021,19.22768,19.12781,3699,301,5,149,9.57375298367156e+18,QSO,1.873975,8503,57519,822
17362,1.237661362375885e+18,215.375427615389,43.7830734509054,21.4478,21.45248,21.37223,21.13622,21.60848,3699,301,5,164,9.57149376215439e+18,GALAXY,0.7990424,8501,57519,795
48707,1.23766143431744e+18,214.082080665141,43.4567254959043,22.71883,22.74443,21.41953,20.39285,19.71899,3716,301,3,177,9.571405801224163e+18,GALAXY,0.5961532,8501,57519,475
15612,1.2376646732533606e+18,197.189092290974,36.8877111050759,26.17465,23.19022,21.7141,20.4078,19.71784,4470,301,4,81,9.988010756988494e+18,GALAXY,0.7560621,8871,57519,555
38985,1.2376650259831852e+18,197.227258840661,35.0427463635876,19.97023,19.88799,19.63766,19.42528,19.41045,4552,301,5,167,9.987974198226868e+18,QSO,1.467782,8871,57519,422
28529,1.237661360764748e+18,213.165634902627,43.0148411946498,19.58671,19.54296,19.52698,19.23936,19.20806,3699,301,2,156,9.573557270601816e+18,QSO,1.722026,8503,57519,110
30034,1.2376613607640924e+18,211.11076419668,43.5954359070117,18.98923,18.11316,17.76312,17.62626,17.56325,3699,301,2,146,9.573685363706452e+18,STAR,-0.0004405252,8503,57519,576
49285,1.2376613618377034e+18,211.236058441105,44.5395767408023,20.91896,20.81825,20.73695,20.6413,20.68628,3699,301,4,144,9.573686738095989e+18,QSO,2.094785,8503,57519,581
15693,1.2376613607642893e+18,211.909037165898,43.5454325208915,20.4577,20.52049,20.15152,20.13174,19.93293,3699,301,2,149,9.57373044368319e+18,QSO,1.052416,8503,57519,740
70283,1.2376613623749015e+18,212.286237787202,44.595208322975,21.96833,21.72917,21.71557,21.4293,21.87499,3699,301,5,149,9.57374226343319e+18,GALAXY,1.318347,8503,57519,783
69490,1.2376646737906895e+18,198.463470297292,37.3481754870697,22.83561,21.8127,21.43288,21.37544,21.55982,4470,301,5,88,9.988073429151275e+18,STAR,-0.0007499745,8871,57519,783
49040,1.2376613618393423e+18,216.206752762638,43.2480071988859,25.59885,21.52053,20.55411,20.41257,20.44251,3699,301,4,169,9.57130657029976e+18,QSO,3.680971,8501,57519,114
