,obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
33621,1.237661968500458e+18,174.358879301956,43.0016200591291,22.68159,22.18806,21.48083,20.474,19.89626,3840,301,6,123,9.414788344880325e+18,GALAXY,0.8102103,8362,57732,48
33346,1.2376619685001303e+18,173.395244093935,42.8755656236768,22.75119,21.71706,21.26435,21.26896,21.56419,3840,301,6,118,9.414819406083807e+18,STAR,0.0005181889,8362,57732,161
33526,1.2376619684998024e+18,172.275813742597,42.7441209777696,20.17418,20.02668,19.97798,19.78269,19.87178,3840,301,6,113,9.414876580688454e+18,QSO,1.555677,8362,57732,369
32698,1.23766196850072e+18,175.127505841711,43.0734160302451,21.12279,21.06433,20.7346,20.72015,21.07574,3840,301,6,127,9.423895324815284e+18,QSO,1.228049,8370,57732,411
33928,1.237661968500261e+18,173.708368729871,42.8701296709057,20.10166,20.28057,20.04539,19.98956,19.82248,3840,301,6,120,9.414810335112878e+18,QSO,1.315364,8362,57732,128
84273,1.2376618498551974e+18,173.54705819424,43.5002539150942,21.21529,21.01438,20.92299,20.74471,21.52273,3813,301,1,172,9.414813908525668e+18,QSO,1.506291,8362,57732,141
88789,1.237661849855984e+18,176.095603582488,43.7046829657291,21.97343,21.81995,21.31967,20.81779,20.57366,3813,301,1,184,9.42385794141994e+18,GALAXY,0.7525217,8370,57732,275
21836,1.2376621961329388e+18,171.783539621188,42.816957730087,24.38906,24.22259,23.79307,21.7496,19.94867,3893,301,6,111,9.41489747140938e+18,STAR,-0.0001041419,8362,57732,445
33678,1.237661850929595e+18,175.57495592016,44.544111981748,22.37622,21.52509,21.6097,21.23454,20.66195,3813,301,3,182,9.423966518193185e+18,QSO,2.30987,8370,57732,670
34260,1.2376619685004575e+18,174.420891347584,43.0533040412942,21.59618,21.13653,20.84925,20.49407,20.41421,3840,301,6,123,9.414801813897765e+18,QSO,0.7275707,8362,57732,97
33019,1.2376619684998024e+18,172.337126943436,42.848765763465,21.11003,21.32461,20.83922,20.79242,20.83174,3840,301,6,113,9.414879054589614e+18,QSO,1.27978,8362,57732,378
35036,1.2376619685009165e+18,175.704976410091,43.0748256381642,20.6754,20.48384,20.42226,20.19512,20.22381,3840,301,6,130,9.423874708972263e+18,QSO,1.878665,8370,57732,336
32895,1.2376618509290703e+18,173.741654359204,44.3899912741741,22.48638,21.68707,21.33527,21.34428,21.63603,3813,301,3,174,9.415017593054714e+18,STAR,6.910293e-05,8362,57732,882
32379,1.2376619685004575e+18,174.432531626032,42.9559239547395,21.89911,21.7688,21.69382,21.34491,21.56939,3840,301,6,123,9.414797415851254e+18,QSO,1.705927,8362,57732,81
34844,1.237661968501244e+18,176.825134405017,43.0770470946577,21.89257,19.95056,19.26331,19.01576,18.78352,3840,301,6,135,9.423819733390877e+18,STAR,-0.0005563312,8370,57732,136
90110,1.237661849855e+18,173.079026851521,43.4448167658652,23.32622,21.54771,20.97837,20.8511,20.74432,3813,301,1,169,9.414836448514038e+18,STAR,-0.0006832308,8362,57732,223
18251,1.2376621955979028e+18,177.525579312603,42.9353620417496,23.24863,23.38873,21.79911,20.36249,19.6697,3893,301,5,139,9.423794719501345e+18,GALAXY,0.7073136,8370,57732,45
76030,1.2376621955975089e+18,176.33942446002,42.9068436496956,21.57767,21.74272,21.53766,21.23604,20.77569,3893,301,5,133,9.423850519716452e+18,QSO,1.466709,8370,57732,248
79174,1.2376621955978363e+18,177.45995080332,43.0625611703044,21.26169,21.21787,21.02499,20.99442,20.95428,3893,301,5,138,9.423797193402503e+18,QSO,1.000977,8370,57732,54
54722,1.2376571909024648e+18,353.715406115667,-0.194076260325465,21.54317,21.47355,21.37272,20.84725,20.67589,2728,301,3,371,1.0310009887749591e+19,QSO,1.81514,9157,57742,525
53591,1.2376514968261115e+18,110.893181454287,35.0304591164506,24.12018,23.22316,21.6767,20.53295,19.8664,1402,301,5,13,1.0541934273442896e+19,GALAXY,0.6002694,9363,57742,485
3950,1.2376514957524344e+18,111.895041379599,34.7656338705077,22.07818,21.59554,21.24101,21.26684,21.12478,1402,301,3,14,1.0541916681256851e+19,QSO,2.059793,9363,57742,421
82924,1.2376637831218468e+18,355.898026172967,-0.829917297823297,22.64052,22.24277,22.26101,22.0698,22.06727,4263,301,2,88,1.03098834439124e+19,QSO,2.678968,9157,57742,65
72669,1.237663783120798e+18,353.528096393729,-0.747456628037401,21.72533,21.7697,21.2129,21.29188,21.07212,4263,301,2,72,1.0310011537017e+19,QSO,1.070432,9157,57742,531
91700,1.2376793228608804e+18,33.9600133972104,-4.72071436765843,22.10581,22.92375,21.95381,21.19709,20.98699,7881,301,3,248,1.0495651980739109e+19,GALAXY,0.8876293,9322,57742,47
6438,1.2376514957526303e+18,112.007788697313,35.2078085017902,22.38373,22.83198,20.8241,21.71403,21.11372,1402,301,3,17,1.0541909809309176e+19,GALAXY,0.1867142,9363,57742,396
56385,1.237679322860946e+18,34.0999620586115,-4.58972235512651,23.70726,22.74196,22.14711,21.12098,20.82261,7881,301,3,249,1.0495654454640267e+19,GALAXY,0.8478692,9322,57742,56
68497,1.2376792552071503e+18,31.6353393914116,-3.67109579142442,22.96413,21.85652,21.10681,20.62064,20.06962,7865,301,5,126,1.0495785296524e+19,GALAXY,0.8361252,9322,57742,532
56494,1.237656906352231e+18,353.503856000203,-0.988200969407202,22.24931,21.81997,21.73074,21.15854,20.93368,2662,301,1,239,1.0309998067999594e+19,QSO,0.6098173,9157,57742,482
51892,1.2376799982400315e+18,354.197074359582,-1.97233949139597,24.42637,23.11462,21.25516,20.20205,19.51337,8038,301,5,180,1.0309965907284482e+19,GALAXY,0.6277146,9157,57742,365
21692,1.2376514962898952e+18,112.101884900436,36.2431853406906,21.95177,20.06543,18.52392,17.90769,17.51359,1402,301,4,23,1.0541984026344053e+19,GALAXY,0.2886093,9363,57742,666
36380,1.2376788799610555e+18,32.408918206408,-2.64036157411377,22.74149,22.45088,21.68174,21.02517,20.87146,7778,301,2,533,1.0495811959680948e+19,GALAXY,0.9028392,9322,57742,629
9109,1.2376637841948685e+18,354.269866192325,0.0857921693293684,24.90628,23.17155,22.59255,21.30872,19.9707,4263,301,4,77,1.0310051119435637e+19,GALAXY,0.7498046,9157,57742,675
68105,1.2376792552073467e+18,32.1335963660975,-3.62421375944701,22.21713,22.06357,21.65891,21.05639,21.08168,7865,301,5,129,1.0495794917250716e+19,GALAXY,0.1392327,9322,57742,567
48676,1.2376511913489866e+18,114.149005379068,35.2615382693548,22.08389,22.03252,22.10237,22.17695,21.91271,1331,301,4,50,1.0541811403018492e+19,STAR,0.0001026461,9363,57742,38
95817,1.2376792541341292e+18,33.3790533547692,-4.42687273147809,22.19944,22.71755,22.60936,21.69053,21.57652,7865,301,3,137,1.0495679193651894e+19,GALAXY,0.8760027,9322,57742,146
4863,1.2376514957525647e+18,112.055398123904,35.0676972392334,20.31039,21.35,27.39709,19.95956,18.26224,1402,301,3,16,1.0541908160041736e+19,QSO,1.134754,9363,57742,390
75420,1.2376514957530895e+18,112.699826906822,36.062541951164,21.95694,22.07596,21.40296,21.48583,21.06273,1402,301,3,24,1.0542009315111492e+19,QSO,1.01955,9363,57742,758
7628,1.2376637841948027e+18,354.147456716484,0.109391448453195,22.63465,22.74657,21.65062,20.6036,19.74969,4263,301,4,76,1.0310040124319357e+19,GALAXY,0.7370112,9157,57742,635
57069,1.2376793228602903e+18,32.5649456342899,-4.79032259598817,22.2689,21.93916,21.2072,20.46783,19.86552,7881,301,3,239,1.0495742140692584e+19,GALAXY,0.8074947,9322,57742,375
71733,1.23765119134879e+18,113.935284316994,34.9412781907468,20.48203,20.13912,19.99659,19.82371,19.48856,1331,301,4,47,1.0541820199111514e+19,QSO,2.060266,9363,57742,70
78039,1.2376637831211256e+18,354.21387371309,-0.713569994964778,21.76031,21.64627,21.56837,21.51951,21.04741,4263,301,2,77,1.0310046446511217e+19,QSO,2.085402,9157,57742,658
69263,1.2376799982400312e+18,354.126842972917,-1.90079042961387,22.8015,21.47928,20.05788,19.38404,18.96742,8038,301,5,180,1.030996618216239e+19,GALAXY,0.3839092,9157,57742,366
77759,1.2376637831211912e+18,354.356940859592,-0.692458589297779,21.61984,21.65665,21.36773,21.36108,21.34494,4263,301,2,78,1.0310046171633308e+19,QSO,1.290223,9157,57742,657
4831,1.2376793244716247e+18,34.2197589555047,-3.49312707019196,23.69065,22.13932,22.29645,23.06944,23.81899,7881,301,6,250,1.04959089915821e+19,GALAXY,0.1390517,9322,57742,982
62761,1.237657190902792e+18,354.430238574481,-0.179484418202539,24.88216,23.45291,22.14105,20.78338,19.97139,2728,301,3,376,1.0310054967726332e+19,STAR,-0.0002056696,9157,57742,689
85048,1.237651495753089e+18,112.596738949944,36.1142946121455,22.55408,21.71935,21.62719,21.66111,22.0573,1402,301,3,24,1.054200849047777e+19,GALAXY,0.01565014,9363,57742,755
28205,1.2376511908117222e+18,113.908577886776,34.3464495768312,19.70969,19.49808,19.44292,19.21824,19.22387,1331,301,3,44,1.054181332716384e+19,QSO,1.740022,9363,57742,45
72568,1.2376637831211912e+18,354.35680655616,-0.745578403461774,21.89368,21.76422,21.41365,21.0271,21.06092,4263,301,2,78,1.0310046996267e+19,QSO,1.484181,9157,57742,660
78655,1.2376792552079365e+18,33.4394255320626,-3.57507066307329,22.22465,22.19381,22.11936,22.06595,23.87745,7865,301,5,138,1.0495881228913498e+19,GALAXY,1.180272,9322,57742,881
87550,1.2376514957532864e+18,112.983842718191,36.5090842862939,21.03152,21.05811,21.0193,21.02786,20.34715,1402,301,3,27,1.0542029656076603e+19,QSO,2.142943,9363,57742,832
83554,1.2376637831217157e+18,355.571574756971,-0.745703189337848,22.76569,22.63338,21.80171,21.57209,21.50589,4263,301,2,86,1.03098914153717e+19,GALAXY,0.4784794,9157,57742,94
82613,1.2376637831213875e+18,354.82492993777,-0.795031712077426,21.32717,21.3127,20.84594,20.72725,20.75207,4263,301,2,81,1.0309931547546114e+19,QSO,1.327808,9157,57742,240
52423,1.237653010823578e+18,354.693840819019,-1.27495296693579,20.48198,20.14926,20.0659,19.84251,19.92363,1755,301,1,341,1.0309939244127508e+19,QSO,1.638077,9157,57742,268
52597,1.2376799982400973e+18,354.3353311162,-1.90643603228358,25.00986,23.41203,21.42274,20.07889,19.30426,8038,301,5,181,1.030995436241239e+19,GALAXY,0.7820318,9157,57742,323
52337,1.2376530108237747e+18,355.154679330109,-1.27735103610674,25.03484,24.02994,22.46768,20.95358,19.7288,1755,301,1,344,1.0309904334633329e+19,STAR,-0.0003937712,9157,57742,141
54294,1.2376799982400315e+18,354.194251296637,-1.88721845116438,25.49006,23.31137,21.44999,20.33747,19.62335,8038,301,5,180,1.0309955461924e+19,GALAXY,0.5526344,9157,57742,327
44076,1.2376793244714929e+18,33.8488177332192,-3.53477027006791,23.34434,23.64077,22.60141,23.52267,21.85793,7881,301,6,248,1.049589634719838e+19,GALAXY,0.9179577,9322,57742,936
51691,1.2376799982404902e+18,355.20425098449,-1.98583241044035,22.87328,22.2924,21.58263,20.54254,19.81616,8038,301,5,187,1.030989498878449e+19,GALAXY,0.7415124,9157,57742,107
72076,1.2376637831212567e+18,354.587734352663,-0.778485643996543,21.84767,21.1439,21.00212,20.97281,20.73792,4263,301,2,79,1.0310068986499586e+19,QSO,2.300341,9157,57742,740
90942,1.237679322860225e+18,32.4556089426637,-4.84512547818898,22.59696,22.38533,21.96791,21.52294,20.68321,7881,301,3,238,1.0495741041181e+19,GALAXY,1.044147,9322,57742,371
26866,1.2376511908116567e+18,113.810611365051,34.1767597435942,19.79024,19.37392,19.1739,18.96205,18.97592,1331,301,3,43,1.0541812777408e+19,QSO,1.521267,9363,57742,43
87288,1.2376637831211912e+18,354.325681095938,-0.803250785015835,24.54197,22.50084,22.46716,22.38258,21.59695,4263,301,2,78,1.0309964258017e+19,QSO,2.314267,9157,57742,359
77988,1.2376637831208635e+18,353.582022441933,-0.789388534805306,21.77633,21.71713,21.3,20.7824,20.6354,4263,301,2,73,1.0310012361650756e+19,QSO,1.970516,9157,57742,534
2247,1.2376514957528271e+18,112.459385234214,35.5113347891892,24.49076,23.70506,21.43472,20.19445,19.49723,1402,301,3,20,1.0542000793896376e+19,STAR,2.013665e-05,9363,57742,727
77248,1.2376793228607493e+18,33.7141574992575,-4.79098123430669,22.96924,22.26646,21.60888,21.17297,21.38458,7881,301,3,246,1.0495661876343757e+19,GALAXY,0.7060969,9322,57742,83
24553,1.237656906352624e+18,354.466353018946,-0.92231065347918,22.84108,22.13457,21.67903,21.84071,21.43554,2662,301,1,245,1.0309952163389137e+19,QSO,1.416938,9157,57742,315
89880,1.2376514957525647e+18,112.063166864638,35.1037785489904,24.52275,24.94418,22.16123,20.63602,19.74786,1402,301,3,16,1.054190953443127e+19,STAR,0.0003546438,9363,57742,395
78352,1.2376530108237745e+18,355.217005419688,-1.26132065598583,21.46869,21.12444,20.69552,20.79206,20.3224,1755,301,1,344,1.0309901585854255e+19,QSO,1.391762,9157,57742,131
78786,1.2376637831212572e+18,354.595372250939,-0.762276764756638,22.41101,22.04846,21.70402,21.47963,21.50635,4263,301,2,79,1.031006871162168e+19,QSO,2.317172,9157,57742,739
22054,1.2376792546704753e+18,32.1612915588263,-4.14328927781285,17.79691,16.78882,16.44131,16.31321,16.26261,7865,301,4,129,1.0495758633367e+19,STAR,-9.564496e-05,9322,57742,435
53709,1.2376530108230536e+18,353.5570287857,-1.16747385754065,20.70741,20.5306,20.42552,20.2005,20.06515,1755,301,1,333,1.0309996418732153e+19,QSO,0.5416875,9157,57742,476
72073,1.2376637831207324e+18,353.367741936821,-0.719385525853474,21.70077,21.57082,21.3314,21.23016,21.08106,4263,301,2,71,1.0310006314336805e+19,QSO,1.215864,9157,57742,512
82210,1.2376637831217157e+18,355.521867519638,-0.760122500838571,22.81244,22.25223,22.26968,21.85468,21.97088,4263,301,2,86,1.0309891965127514e+19,QSO,1.701177,9157,57742,96
77461,1.2376530108235123e+18,354.558648915548,-1.27825290896226,21.20898,21.08596,20.73052,20.7679,20.34917,1755,301,1,340,1.0309949414610063e+19,QSO,1.333768,9157,57742,305
23698,1.2376569063532792e+18,355.827722969056,-0.902108371500718,22.84212,21.76328,21.1067,21.03255,20.63483,2662,301,1,255,1.0309882344400771e+19,GALAXY,0.3194234,9157,57742,61
85527,1.2376792552036767e+18,23.6652707770119,-3.91805791333392,26.45675,23.04016,22.1359,22.28047,21.96552,7865,301,5,73,1.0504752638499e+19,GALAXY,0.9970347,9330,57743,387
43694,1.2376793244678223e+18,25.5271316044357,-3.76533667521065,24.39479,23.76464,23.59267,22.23955,22.264,7881,301,6,192,1.0504655606597837e+19,STAR,0.0005929029,9330,57743,34
82358,1.2376637831419013e+18,41.7492751332638,-0.631185983387425,25.31033,24.97735,23.29248,22.56934,21.42473,4263,301,2,394,1.0483457847048e+19,GALAXY,0.8301867,9311,57743,741
5424,1.2376737012826775e+18,43.1969046770736,-2.43099134347679,22.49028,22.6803,21.65478,22.60442,22.24812,6572,301,4,204,1.0483258835443409e+19,QSO,1.229727,9311,57743,17
18825,1.2376802838510963e+18,27.1136203001656,27.2798841508174,21.58712,21.32258,20.93899,20.84527,20.71605,8105,301,1,115,8.65710773553885e+18,QSO,1.241448,7689,57743,230
73495,1.2376790791288266e+18,6.50445430001565,-4.2829912914414,24.48809,22.38232,21.81006,21.53595,20.67602,7824,301,5,360,1.0517121044799838e+19,GALAXY,0.7904931,9341,57743,327
63760,1.2376788805018583e+18,41.3385370185162,-2.06022033930374,22.96399,22.7554,22.09349,21.74355,21.22893,7778,301,3,593,1.0483359715635255e+19,GALAXY,0.9778137,9311,57743,384
66301,1.237678889594127e+18,24.6736554985227,-2.21607988591027,22.26273,21.74142,21.00146,20.31168,19.30645,7780,301,4,66,1.0504885129650133e+19,QSO,0.7210566,9330,57743,869
59559,1.2376794345211827e+18,6.15480589007906,-2.87896162408287,21.87429,21.8732,20.7131,19.63042,18.95056,7907,301,3,113,1.0517203783049828e+19,GALAXY,0.8051854,9341,57743,628
63755,1.2376802849245112e+18,26.4652885448804,28.1760917628371,22.14999,23.2617,21.46077,20.15744,19.35077,8105,301,3,110,8.657219610846976e+18,GALAXY,0.7279068,7689,57743,637
63844,1.2376802849245768e+18,26.6010545395259,28.1511749836186,27.14988,22.64434,21.28514,20.24047,19.12199,8105,301,3,111,8.657242150835345e+18,GALAXY,1.04452,7689,57743,719
20330,1.2376802838512271e+18,27.4481515809156,27.1816004033263,20.02888,19.84039,19.82261,19.6284,19.26164,8105,301,1,117,8.657094816277224e+18,QSO,2.131097,7689,57743,183
76460,1.23766378314177e+18,41.3848573190834,-0.720864835921976,24.50266,22.59674,22.02551,21.511,21.27316,4263,301,2,392,1.0483425411455e+19,GALAXY,0.9594057,9311,57743,623
31790,1.2376788810390577e+18,42.1727266681604,-1.68635028609294,23.16883,22.65115,22.69068,21.52942,23.88616,7778,301,4,598,1.0483478462891055e+19,GALAXY,0.7198132,9311,57743,816
13281,1.2376793244600248e+18,7.71447521490576,-4.04098152751943,19.66169,21.7185,21.16661,19.22775,19.17898,7881,301,6,73,1.051705150068938e+19,GALAXY,0.8701673,9341,57743,74
88890,1.2376802516337303e+18,28.1573377673517,28.3919449305283,25.61525,24.00552,21.64522,20.05214,19.02051,8097,301,5,37,8.657305922509756e+18,STAR,-0.0001890141,7689,57743,951
18536,1.2376802838507686e+18,26.2971841364279,27.2359993445406,20.82563,20.60452,20.41696,20.21507,19.94008,8105,301,1,110,8.657152265759775e+18,QSO,2.022906,7689,57743,392
80940,1.2376788799576476e+18,24.7047729548654,-2.78786479585507,23.77519,22.93142,22.16929,21.39683,20.92806,7778,301,2,481,1.0504887603551295e+19,QSO,0.7887474,9330,57743,878
18537,1.237680283851424e+18,27.9143937213953,27.0447653992635,21.45971,19.72139,19.03087,18.73209,18.50397,8105,301,1,120,8.65706183092839e+18,STAR,-0.0002462851,7689,57743,63
47418,1.2376788895936023e+18,23.4122114877475,-2.24856458723517,22.12579,22.03099,21.45045,20.85729,20.43354,7780,301,4,58,1.0504795794330376e+19,GALAXY,0.7548649,9330,57743,544
67078,1.2376790791286953e+18,6.28043665779674,-4.24986940779081,23.72924,22.14026,21.66331,21.27905,20.29394,7824,301,5,358,1.0517133964061465e+19,QSO,0.7604426,9341,57743,374
65004,1.2376788805016622e+18,41.0238407449755,-2.11931410180669,26.81217,22.31872,21.56293,21.03795,21.63888,7778,301,3,590,1.0483374284164323e+19,GALAXY,0.6750818,9311,57743,437
64290,1.2376788805018583e+18,41.3563954955742,-2.02438290705232,22.59932,22.54315,22.0316,21.66353,20.81137,7778,301,3,593,1.0483363563926e+19,GALAXY,0.7151218,9311,57743,398
18569,1.2376802838514895e+18,28.1182499344046,27.0052195838508,21.49232,20.86301,20.76408,20.52986,20.81629,8105,301,1,121,8.657052210201646e+18,QSO,0.6219593,7689,57743,28
95432,1.237679254130393e+18,24.7775745544042,-4.78276614945367,22.69071,22.05671,21.51284,21.02119,20.80108,7865,301,3,80,1.050467429829551e+19,GALAXY,0.8811754,9330,57743,102
73899,1.237679433447703e+18,6.81744660927568,-3.63489654714215,22.79916,23.29297,22.5067,21.56814,21.00259,7907,301,1,117,1.051724309059052e+19,QSO,1.846389,9341,57743,771
73898,1.2376794334477033e+18,6.78444038390704,-3.65683552728819,23.80088,23.26218,22.57741,21.85224,20.81097,7907,301,1,117,1.0517244190102147e+19,GALAXY,0.9649163,9341,57743,775
39722,1.237678889601401e+18,41.1912344546433,-1.97703488225684,19.20197,18.81937,18.77376,18.67212,18.64528,7780,301,4,177,1.0483373459530602e+19,QSO,0.6789836,9311,57743,434
64133,1.2376788805015967e+18,40.8299052032832,-2.21495331858628,22.40727,22.80567,21.97479,21.37563,20.99069,7778,301,3,589,1.048338445464688e+19,GALAXY,0.7393213,9311,57743,474
